task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,cc_node_ratio,id
connected_component,"[(DNA, UZX), (DNA, SIS), (DNA, DNX), (UZX, NRB), (UZX, RAM), (UZX, DNX), (SIS, RAM), (SIS, NRB), (DNX, AML), (RAM, AML)]","{DNA: [UZX, SIS, DNX],
UZX: [DNA, NRB, RAM, DNX],
SIS: [DNA, RAM, NRB],
DNX: [DNA, UZX, AML],
NRB: [UZX, SIS],
RAM: [UZX, AML, SIS],
AML: [RAM, DNX]}","Node DNA is connected to nodes UZX, SIS, DNX.
Node UZX is connected to nodes DNA, NRB, RAM, DNX.
Node SIS is connected to nodes DNA, RAM, NRB.
Node DNX is connected to nodes DNA, UZX, AML.
Node NRB is connected to nodes UZX, SIS.
Node RAM is connected to nodes UZX, AML, SIS.
Node AML is connected to nodes RAM, DNX.","[RAM, SIS, NRB, UZX, DNA, AML, DNX]",7,10,False,Find the connected component containing node DNA. ,"[DNA, DNX, AML, RAM, UZX, NRB, SIS]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node DNA, add it to the connected component. The current connected component is [DNA].
Visit node DNX, add it to the connected component. The current connected component is [DNA, DNX].
Visit node AML, add it to the connected component. The current connected component is [DNA, DNX, AML].
Visit node RAM, add it to the connected component. The current connected component is [DNA, DNX, AML, RAM].
Visit node UZX, add it to the connected component. The current connected component is [DNA, DNX, AML, RAM, UZX].
Visit node NRB, add it to the connected component. The current connected component is [DNA, DNX, AML, RAM, UZX, NRB].
Visit node SIS, add it to the connected component. The current connected component is [DNA, DNX, AML, RAM, UZX, NRB, SIS].
Thus, the connected component containing node DNA is ",1.0,158
connected_component,"[(MQI, WRU), (MQI, IVG), (MQI, FHR), (WRU, IVG), (FHR, WQW), (FHR, WRU), (FHR, SZZ), (FHR, IVG), (SZZ, FHR), (SZZ, WRU), (PFA, FHR), (PFA, WRU), (WQW, FHR)]","{MQI: [WRU, IVG, FHR],
WRU: [IVG],
IVG: [],
FHR: [WQW, WRU, SZZ, IVG],
SZZ: [FHR, WRU],
PFA: [FHR, WRU],
WQW: [FHR]}","Node MQI is connected to nodes WRU, IVG, FHR.
Node WRU is connected to node IVG.
Node FHR is connected to nodes WQW, WRU, SZZ, IVG.
Node SZZ is connected to nodes FHR, WRU.
Node PFA is connected to nodes FHR, WRU.
Node WQW is connected to node FHR.","[FHR, IVG, MQI, WQW, PFA, WRU, SZZ]",7,13,True,Find the strongly connected component containing node PFA. ,[PFA],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node PFA.
Visit neighbor node FHR.
Search from node FHR.
Visit neighbor node IVG.
Search from node IVG.
Node IVG is a root node, find a new strongly connected component: [IVG].
Visit neighbor node WQW.
Search from node WQW.
Visit neighbor node WRU.
Search from node WRU.
Node WRU is a root node, find a new strongly connected component: [WRU].
Visit neighbor node SZZ.
Search from node SZZ.
Node FHR is a root node, find a new strongly connected component: [SZZ, WQW, FHR].
Node PFA is a root node, find a new strongly connected component: [PFA].
So the strongly connected component containing node PFA is ",0.1428571428571428,159
connected_component,"[(AUA, CES), (CES, AUA), (LXD, QOU), (LXD, PNK), (LXD, CES), (QOU, PNK), (QOU, HJD), (QOU, LXD), (PNK, HJD), (PNK, CES), (PNK, LXD), (PNK, QOU), (HJD, AUA), (HJD, QOU), (SQC, LXD)]","{AUA: [CES],
CES: [AUA],
LXD: [QOU, PNK, CES],
QOU: [PNK, HJD, LXD],
PNK: [HJD, CES, LXD, QOU],
HJD: [AUA, QOU],
SQC: [LXD]}","Node AUA is connected to node CES.
Node CES is connected to node AUA.
Node LXD is connected to nodes QOU, PNK, CES.
Node QOU is connected to nodes PNK, HJD, LXD.
Node PNK is connected to nodes HJD, CES, LXD, QOU.
Node HJD is connected to nodes AUA, QOU.
Node SQC is connected to node LXD.","[HJD, AUA, SQC, LXD, QOU, PNK, CES]",7,15,True,Find the strongly connected component containing node SQC. ,[SQC],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node SQC.
Visit neighbor node LXD.
Search from node LXD.
Visit neighbor node QOU.
Search from node QOU.
Visit neighbor node HJD.
Search from node HJD.
Visit neighbor node AUA.
Search from node AUA.
Visit neighbor node CES.
Search from node CES.
Node AUA is a root node, find a new strongly connected component: [CES, AUA].
Visit neighbor node PNK.
Search from node PNK.
Node LXD is a root node, find a new strongly connected component: [PNK, HJD, QOU, LXD].
Node SQC is a root node, find a new strongly connected component: [SQC].
So the strongly connected component containing node SQC is ",0.1428571428571428,160
connected_component,"[(EQF, BNH), (BNH, QCX), (BNH, UEJ), (QCX, UEJ), (QCX, AWE), (UEJ, AWE), (UEJ, BNH), (UEJ, QCX), (AWE, BNH), (AWE, UEJ)]","{EQF: [BNH],
BNH: [QCX, UEJ],
QCX: [UEJ, AWE],
UEJ: [AWE, BNH, QCX],
AWE: [BNH, UEJ]}","Node EQF is connected to node BNH.
Node BNH is connected to nodes QCX, UEJ.
Node QCX is connected to nodes UEJ, AWE.
Node UEJ is connected to nodes AWE, BNH, QCX.
Node AWE is connected to nodes BNH, UEJ.","[UEJ, QCX, AWE, EQF, BNH]",5,10,True,Find the strongly connected component containing node EQF. ,[EQF],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node EQF.
Visit neighbor node BNH.
Search from node BNH.
Visit neighbor node UEJ.
Search from node UEJ.
Visit neighbor node QCX.
Search from node QCX.
Visit neighbor node AWE.
Search from node AWE.
Node BNH is a root node, find a new strongly connected component: [AWE, QCX, UEJ, BNH].
Node EQF is a root node, find a new strongly connected component: [EQF].
So the strongly connected component containing node EQF is ",0.2,161
connected_component,"[(MWN, DNZ), (MWN, KXP), (DNZ, TLO), (DNZ, MWN), (KXP, CSX), (TLO, RQF), (TLO, MWN), (CSX, TLO), (CSX, KXP), (CSX, RQF), (CSX, DNZ), (RQF, DNZ), (RQF, CSX), (RQF, TLO), (RQF, KXP), (STI, MWN), (STI, DNZ), (STI, TLO)]","{MWN: [DNZ, KXP],
DNZ: [TLO, MWN],
KXP: [CSX],
TLO: [RQF, MWN],
CSX: [TLO, KXP, RQF, DNZ],
RQF: [DNZ, CSX, TLO, KXP],
STI: [MWN, DNZ, TLO]}","Node MWN is connected to nodes DNZ, KXP.
Node DNZ is connected to nodes TLO, MWN.
Node KXP is connected to node CSX.
Node TLO is connected to nodes RQF, MWN.
Node CSX is connected to nodes TLO, KXP, RQF, DNZ.
Node RQF is connected to nodes DNZ, CSX, TLO, KXP.
Node STI is connected to nodes MWN, DNZ, TLO.","[TLO, RQF, MWN, DNZ, CSX, STI, KXP]",7,18,True,Find the strongly connected component containing node MWN. ,"[KXP, CSX, RQF, TLO, DNZ, MWN]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node MWN.
Visit neighbor node DNZ.
Search from node DNZ.
Visit neighbor node TLO.
Search from node TLO.
Visit neighbor node RQF.
Search from node RQF.
Visit neighbor node CSX.
Search from node CSX.
Visit neighbor node KXP.
Search from node KXP.
Node MWN is a root node, find a new strongly connected component: [KXP, CSX, RQF, TLO, DNZ, MWN].
So the strongly connected component containing node MWN is ",0.8571428571428571,162
connected_component,"[(KIS, ULC), (TDU, JGY), (TDU, HTY), (TDU, KIS), (JGY, KIS), (HTY, JGY)]","{KIS: [ULC],
ULC: [],
TDU: [JGY, HTY, KIS],
JGY: [KIS],
HTY: [JGY]}","Node KIS is connected to node ULC.
Node TDU is connected to nodes JGY, HTY, KIS.
Node JGY is connected to node KIS.
Node HTY is connected to node JGY.","[HTY, TDU, ULC, JGY, KIS]",5,6,True,Find the strongly connected component containing node HTY. ,[HTY],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node HTY.
Visit neighbor node JGY.
Search from node JGY.
Visit neighbor node KIS.
Search from node KIS.
Visit neighbor node ULC.
Search from node ULC.
Node ULC is a root node, find a new strongly connected component: [ULC].
Node KIS is a root node, find a new strongly connected component: [KIS].
Node JGY is a root node, find a new strongly connected component: [JGY].
Node HTY is a root node, find a new strongly connected component: [HTY].
So the strongly connected component containing node HTY is ",0.2,163
connected_component,"[(TOV, KKN), (TOV, BNO), (KKN, LRA), (KKN, BNO), (BNO, HSM), (BNO, LRA), (LRA, BNO), (LRA, HSM), (LRA, TOV), (LRA, TDL), (TDL, LRA), (TDL, TOV), (TDL, KKN), (HSM, LRA), (DLP, HSM), (DLP, BNO)]","{TOV: [KKN, BNO],
KKN: [LRA, BNO],
BNO: [HSM, LRA],
LRA: [BNO, HSM, TOV, TDL],
TDL: [LRA, TOV, KKN],
HSM: [LRA],
DLP: [HSM, BNO]}","Node TOV is connected to nodes KKN, BNO.
Node KKN is connected to nodes LRA, BNO.
Node BNO is connected to nodes HSM, LRA.
Node LRA is connected to nodes BNO, HSM, TOV, TDL.
Node TDL is connected to nodes LRA, TOV, KKN.
Node HSM is connected to node LRA.
Node DLP is connected to nodes HSM, BNO.","[TOV, DLP, HSM, TDL, BNO, LRA, KKN]",7,16,True,Find the strongly connected component containing node TDL. ,"[KKN, LRA, HSM, BNO, TOV, TDL]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node TDL.
Visit neighbor node TOV.
Search from node TOV.
Visit neighbor node BNO.
Search from node BNO.
Visit neighbor node HSM.
Search from node HSM.
Visit neighbor node LRA.
Search from node LRA.
Visit neighbor node KKN.
Search from node KKN.
Node TDL is a root node, find a new strongly connected component: [KKN, LRA, HSM, BNO, TOV, TDL].
So the strongly connected component containing node TDL is ",0.8571428571428571,164
connected_component,"[(KSD, TYH), (KSD, WEB), (TYH, KSD), (TYH, GHZ), (TYH, RRC), (WEB, KSD), (WEB, RRC), (RRC, KSD), (RRC, GHZ)]","{KSD: [TYH, WEB],
TYH: [KSD, GHZ, RRC],
WEB: [KSD, RRC],
RRC: [KSD, GHZ],
GHZ: []}","Node KSD is connected to nodes TYH, WEB.
Node TYH is connected to nodes KSD, GHZ, RRC.
Node WEB is connected to nodes KSD, RRC.
Node RRC is connected to nodes KSD, GHZ.","[RRC, TYH, GHZ, WEB, KSD]",5,9,True,Find the strongly connected component containing node TYH. ,"[WEB, KSD, RRC, TYH]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node TYH.
Visit neighbor node RRC.
Search from node RRC.
Visit neighbor node GHZ.
Search from node GHZ.
Node GHZ is a root node, find a new strongly connected component: [GHZ].
Visit neighbor node KSD.
Search from node KSD.
Visit neighbor node WEB.
Search from node WEB.
Node TYH is a root node, find a new strongly connected component: [WEB, KSD, RRC, TYH].
So the strongly connected component containing node TYH is ",0.8,165
connected_component,"[(SMW, TTC), (TTC, NMI), (TTC, PVA), (TTC, EAP), (TTC, DVQ), (PVA, EAP), (PVA, TTC), (EAP, DVQ), (EAP, TTC), (EAP, SMW), (NMI, PVA), (NMI, EAP)]","{SMW: [TTC],
TTC: [NMI, PVA, EAP, DVQ],
PVA: [EAP, TTC],
EAP: [DVQ, TTC, SMW],
DVQ: [],
NMI: [PVA, EAP]}","Node SMW is connected to node TTC.
Node TTC is connected to nodes NMI, PVA, EAP, DVQ.
Node PVA is connected to nodes EAP, TTC.
Node EAP is connected to nodes DVQ, TTC, SMW.
Node NMI is connected to nodes PVA, EAP.","[NMI, PVA, SMW, DVQ, EAP, TTC]",6,12,True,Find the strongly connected component containing node TTC. ,"[SMW, EAP, PVA, NMI, TTC]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node TTC.
Visit neighbor node NMI.
Search from node NMI.
Visit neighbor node PVA.
Search from node PVA.
Visit neighbor node EAP.
Search from node EAP.
Visit neighbor node SMW.
Search from node SMW.
Visit neighbor node DVQ.
Search from node DVQ.
Node DVQ is a root node, find a new strongly connected component: [DVQ].
Node TTC is a root node, find a new strongly connected component: [SMW, EAP, PVA, NMI, TTC].
So the strongly connected component containing node TTC is ",0.8333333333333334,166
connected_component,"[(TST, PQG), (TST, ZUD), (TST, RRB), (TST, KCB), (PQG, DHM), (PQG, ZUD), (PQG, RRB), (PQG, KCB), (ZUD, DHM), (ZUD, RRB), (ZUD, KCB), (RRB, DHM)]","{TST: [PQG, ZUD, RRB, KCB],
PQG: [TST, DHM, ZUD, RRB, KCB],
ZUD: [TST, DHM, PQG, RRB, KCB],
RRB: [TST, DHM, PQG, ZUD],
KCB: [TST, PQG, ZUD],
DHM: [PQG, ZUD, RRB]}","Node TST is connected to nodes PQG, ZUD, RRB, KCB.
Node PQG is connected to nodes TST, DHM, ZUD, RRB, KCB.
Node ZUD is connected to nodes TST, DHM, PQG, RRB, KCB.
Node RRB is connected to nodes TST, DHM, PQG, ZUD.
Node KCB is connected to nodes TST, PQG, ZUD.
Node DHM is connected to nodes PQG, ZUD, RRB.","[TST, KCB, DHM, RRB, PQG, ZUD]",6,12,False,Find the connected component containing node RRB. ,"[RRB, ZUD, PQG, DHM, KCB, TST]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node RRB, add it to the connected component. The current connected component is [RRB].
Visit node ZUD, add it to the connected component. The current connected component is [RRB, ZUD].
Visit node PQG, add it to the connected component. The current connected component is [RRB, ZUD, PQG].
Visit node DHM, add it to the connected component. The current connected component is [RRB, ZUD, PQG, DHM].
Visit node KCB, add it to the connected component. The current connected component is [RRB, ZUD, PQG, DHM, KCB].
Visit node TST, add it to the connected component. The current connected component is [RRB, ZUD, PQG, DHM, KCB, TST].
Thus, the connected component containing node RRB is ",1.0,167
connected_component,"[(YUN, NTC), (YUN, CCU), (NTC, CCU), (NTC, YUN), (NTC, GBG), (CCU, YAF), (YAF, GBG), (YAF, CCU), (YAF, YUN), (GBG, CCU), (EWX, CCU), (EWX, YUN), (EWX, GBG), (EWX, NTC)]","{YUN: [NTC, CCU],
NTC: [CCU, YUN, GBG],
CCU: [YAF],
YAF: [GBG, CCU, YUN],
GBG: [CCU],
EWX: [CCU, YUN, GBG, NTC]}","Node YUN is connected to nodes NTC, CCU.
Node NTC is connected to nodes CCU, YUN, GBG.
Node CCU is connected to node YAF.
Node YAF is connected to nodes GBG, CCU, YUN.
Node GBG is connected to node CCU.
Node EWX is connected to nodes CCU, YUN, GBG, NTC.","[EWX, YUN, CCU, NTC, YAF, GBG]",6,14,True,Find the strongly connected component containing node GBG. ,"[NTC, YUN, YAF, CCU, GBG]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node GBG.
Visit neighbor node CCU.
Search from node CCU.
Visit neighbor node YAF.
Search from node YAF.
Visit neighbor node YUN.
Search from node YUN.
Visit neighbor node NTC.
Search from node NTC.
Node GBG is a root node, find a new strongly connected component: [NTC, YUN, YAF, CCU, GBG].
So the strongly connected component containing node GBG is ",0.8333333333333334,168
connected_component,"[(RTS, HKO), (RTS, GEI), (RTS, XJG), (RTS, TYN), (HKO, GEI), (HKO, SLV), (HKO, VXK), (GEI, XJG), (GEI, SLV), (GEI, HKO), (XJG, SLV), (XJG, HKO), (TYN, VXK), (TYN, GEI), (TYN, XJG), (TYN, SLV), (SLV, TYN), (SLV, HKO), (VXK, GEI), (VXK, XJG)]","{RTS: [HKO, GEI, XJG, TYN],
HKO: [GEI, SLV, VXK],
GEI: [XJG, SLV, HKO],
XJG: [SLV, HKO],
TYN: [VXK, GEI, XJG, SLV],
SLV: [TYN, HKO],
VXK: [GEI, XJG]}","Node RTS is connected to nodes HKO, GEI, XJG, TYN.
Node HKO is connected to nodes GEI, SLV, VXK.
Node GEI is connected to nodes XJG, SLV, HKO.
Node XJG is connected to nodes SLV, HKO.
Node TYN is connected to nodes VXK, GEI, XJG, SLV.
Node SLV is connected to nodes TYN, HKO.
Node VXK is connected to nodes GEI, XJG.","[GEI, RTS, SLV, HKO, VXK, XJG, TYN]",7,20,True,Find the strongly connected component containing node TYN. ,"[XJG, VXK, HKO, SLV, GEI, TYN]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node TYN.
Visit neighbor node GEI.
Search from node GEI.
Visit neighbor node SLV.
Search from node SLV.
Visit neighbor node HKO.
Search from node HKO.
Visit neighbor node VXK.
Search from node VXK.
Visit neighbor node XJG.
Search from node XJG.
Node TYN is a root node, find a new strongly connected component: [XJG, VXK, HKO, SLV, GEI, TYN].
So the strongly connected component containing node TYN is ",0.8571428571428571,169
connected_component,"[(RES, TZM), (RES, SBJ), (RES, NKF), (TZM, KVC), (TZM, BFT), (TZM, RES), (SBJ, NKF), (SBJ, KVC), (SBJ, BFT), (NKF, RES), (NKF, KVC), (KVC, BFT), (KVC, NKF), (KVC, TZM), (BFT, SBJ), (BFT, TZM), (HJN, NKF), (HJN, RES), (HJN, KVC), (HJN, BFT)]","{RES: [TZM, SBJ, NKF],
TZM: [KVC, BFT, RES],
SBJ: [NKF, KVC, BFT],
NKF: [RES, KVC],
KVC: [BFT, NKF, TZM],
BFT: [SBJ, TZM],
HJN: [NKF, RES, KVC, BFT]}","Node RES is connected to nodes TZM, SBJ, NKF.
Node TZM is connected to nodes KVC, BFT, RES.
Node SBJ is connected to nodes NKF, KVC, BFT.
Node NKF is connected to nodes RES, KVC.
Node KVC is connected to nodes BFT, NKF, TZM.
Node BFT is connected to nodes SBJ, TZM.
Node HJN is connected to nodes NKF, RES, KVC, BFT.","[BFT, KVC, RES, NKF, HJN, SBJ, TZM]",7,20,True,Find the strongly connected component containing node SBJ. ,"[RES, NKF, KVC, TZM, BFT, SBJ]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node SBJ.
Visit neighbor node BFT.
Search from node BFT.
Visit neighbor node TZM.
Search from node TZM.
Visit neighbor node KVC.
Search from node KVC.
Visit neighbor node NKF.
Search from node NKF.
Visit neighbor node RES.
Search from node RES.
Node SBJ is a root node, find a new strongly connected component: [RES, NKF, KVC, TZM, BFT, SBJ].
So the strongly connected component containing node SBJ is ",0.8571428571428571,170
connected_component,"[(OLU, GPK), (GPK, AAA), (GPK, TOI), (OAB, GPK), (OAB, OLU), (AAA, TOI), (AAA, GPK), (AAA, OLU), (TOI, GPK), (TOI, OLU), (TOI, AAA), (QVW, OLU)]","{OLU: [GPK],
GPK: [AAA, TOI],
OAB: [GPK, OLU],
AAA: [TOI, GPK, OLU],
TOI: [GPK, OLU, AAA],
QVW: [OLU]}","Node OLU is connected to node GPK.
Node GPK is connected to nodes AAA, TOI.
Node OAB is connected to nodes GPK, OLU.
Node AAA is connected to nodes TOI, GPK, OLU.
Node TOI is connected to nodes GPK, OLU, AAA.
Node QVW is connected to node OLU.","[OAB, OLU, AAA, QVW, TOI, GPK]",6,12,True,Find the strongly connected component containing node AAA. ,"[TOI, GPK, OLU, AAA]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node AAA.
Visit neighbor node OLU.
Search from node OLU.
Visit neighbor node GPK.
Search from node GPK.
Visit neighbor node TOI.
Search from node TOI.
Node AAA is a root node, find a new strongly connected component: [TOI, GPK, OLU, AAA].
So the strongly connected component containing node AAA is ",0.6666666666666666,171
connected_component,"[(KRD, FHT), (KRD, QLV), (FHT, QLV), (QLV, AQF), (AQF, EZB), (EZB, QLV), (EZB, KRD), (EZB, ZGK), (TNY, EZB), (TNY, KRD)]","{KRD: [FHT, QLV],
FHT: [QLV],
QLV: [AQF],
AQF: [EZB],
EZB: [QLV, KRD, ZGK],
TNY: [EZB, KRD],
ZGK: []}","Node KRD is connected to nodes FHT, QLV.
Node FHT is connected to node QLV.
Node QLV is connected to node AQF.
Node AQF is connected to node EZB.
Node EZB is connected to nodes QLV, KRD, ZGK.
Node TNY is connected to nodes EZB, KRD.","[TNY, EZB, KRD, ZGK, FHT, QLV, AQF]",7,10,True,Find the strongly connected component containing node KRD. ,"[EZB, AQF, QLV, FHT, KRD]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node KRD.
Visit neighbor node FHT.
Search from node FHT.
Visit neighbor node QLV.
Search from node QLV.
Visit neighbor node AQF.
Search from node AQF.
Visit neighbor node EZB.
Search from node EZB.
Visit neighbor node ZGK.
Search from node ZGK.
Node ZGK is a root node, find a new strongly connected component: [ZGK].
Node KRD is a root node, find a new strongly connected component: [EZB, AQF, QLV, FHT, KRD].
So the strongly connected component containing node KRD is ",0.7142857142857143,172
connected_component,"[(DQP, UQK), (DQP, YRS), (UQK, YRS), (PPM, DVA), (DVA, SOB), (DVA, NNY), (SOB, NNY)]","{DQP: [UQK, YRS],
UQK: [DQP, YRS],
YRS: [DQP, UQK],
PPM: [DVA],
DVA: [PPM, SOB, NNY],
SOB: [DVA, NNY],
NNY: [DVA, SOB]}","Node DQP is connected to nodes UQK, YRS.
Node UQK is connected to nodes DQP, YRS.
Node YRS is connected to nodes DQP, UQK.
Node PPM is connected to node DVA.
Node DVA is connected to nodes PPM, SOB, NNY.
Node SOB is connected to nodes DVA, NNY.
Node NNY is connected to nodes DVA, SOB.","[UQK, DQP, DVA, PPM, SOB, YRS, NNY]",7,7,False,Find the connected component containing node SOB. ,"[SOB, NNY, DVA, PPM]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node SOB, add it to the connected component. The current connected component is [SOB].
Visit node NNY, add it to the connected component. The current connected component is [SOB, NNY].
Visit node DVA, add it to the connected component. The current connected component is [SOB, NNY, DVA].
Visit node PPM, add it to the connected component. The current connected component is [SOB, NNY, DVA, PPM].
Thus, the connected component containing node SOB is ",0.5714285714285714,173
connected_component,"[(CUF, FMT), (CUF, WFQ), (FMT, AIN), (WFQ, TJO), (MQT, IQL), (IQL, WFQ), (AIN, WFQ), (TJO, FMT), (TJO, WFQ)]","{CUF: [FMT, WFQ],
FMT: [AIN],
WFQ: [TJO],
MQT: [IQL],
IQL: [WFQ],
AIN: [WFQ],
TJO: [FMT, WFQ]}","Node CUF is connected to nodes FMT, WFQ.
Node FMT is connected to node AIN.
Node WFQ is connected to node TJO.
Node MQT is connected to node IQL.
Node IQL is connected to node WFQ.
Node AIN is connected to node WFQ.
Node TJO is connected to nodes FMT, WFQ.","[CUF, AIN, MQT, IQL, WFQ, TJO, FMT]",7,9,True,Find the strongly connected component containing node IQL. ,[IQL],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node IQL.
Visit neighbor node WFQ.
Search from node WFQ.
Visit neighbor node TJO.
Search from node TJO.
Visit neighbor node FMT.
Search from node FMT.
Visit neighbor node AIN.
Search from node AIN.
Node WFQ is a root node, find a new strongly connected component: [AIN, FMT, TJO, WFQ].
Node IQL is a root node, find a new strongly connected component: [IQL].
So the strongly connected component containing node IQL is ",0.1428571428571428,174
connected_component,"[(QRD, JUX), (QRD, JMK), (JUX, JMK), (JUX, QRD), (JMK, OWX), (JMK, QRD), (OWX, JUX), (OWX, JMK), (ROZ, OWX), (ROZ, QRD), (ROZ, JMK)]","{QRD: [JUX, JMK],
JUX: [JMK, QRD],
JMK: [OWX, QRD],
OWX: [JUX, JMK],
ROZ: [OWX, QRD, JMK]}","Node QRD is connected to nodes JUX, JMK.
Node JUX is connected to nodes JMK, QRD.
Node JMK is connected to nodes OWX, QRD.
Node OWX is connected to nodes JUX, JMK.
Node ROZ is connected to nodes OWX, QRD, JMK.","[OWX, QRD, JMK, ROZ, JUX]",5,11,True,Find the strongly connected component containing node JMK. ,"[QRD, JUX, OWX, JMK]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node JMK.
Visit neighbor node OWX.
Search from node OWX.
Visit neighbor node JUX.
Search from node JUX.
Visit neighbor node QRD.
Search from node QRD.
Node JMK is a root node, find a new strongly connected component: [QRD, JUX, OWX, JMK].
So the strongly connected component containing node JMK is ",0.8,175
connected_component,"[(BZQ, IGH), (BZQ, OOR), (OOR, BZQ), (OOR, MPY), (OOR, IGH), (OOR, RHS), (MPY, IGH), (MPY, BZQ), (RHS, OOR), (RHS, BZQ), (RHS, IGH)]","{BZQ: [IGH, OOR],
IGH: [],
OOR: [BZQ, MPY, IGH, RHS],
MPY: [IGH, BZQ],
RHS: [OOR, BZQ, IGH]}","Node BZQ is connected to nodes IGH, OOR.
Node OOR is connected to nodes BZQ, MPY, IGH, RHS.
Node MPY is connected to nodes IGH, BZQ.
Node RHS is connected to nodes OOR, BZQ, IGH.","[BZQ, OOR, IGH, RHS, MPY]",5,11,True,Find the strongly connected component containing node RHS. ,"[MPY, OOR, BZQ, RHS]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node RHS.
Visit neighbor node BZQ.
Search from node BZQ.
Visit neighbor node OOR.
Search from node OOR.
Visit neighbor node IGH.
Search from node IGH.
Node IGH is a root node, find a new strongly connected component: [IGH].
Visit neighbor node MPY.
Search from node MPY.
Node RHS is a root node, find a new strongly connected component: [MPY, OOR, BZQ, RHS].
So the strongly connected component containing node RHS is ",0.8,176
connected_component,"[(RWT, MRJ), (RWT, NHP), (RWT, TZF), (RWT, TVC), (MRJ, NYV), (MRJ, NHP), (MRJ, TZF), (MRJ, TVC), (NHP, NYV), (NHP, TVC), (TZF, TVC)]","{RWT: [MRJ, NHP, TZF, TVC],
MRJ: [RWT, NYV, NHP, TZF, TVC],
NHP: [RWT, NYV, MRJ, TVC],
TZF: [RWT, MRJ, TVC],
TVC: [RWT, MRJ, NHP, TZF],
NYV: [MRJ, NHP]}","Node RWT is connected to nodes MRJ, NHP, TZF, TVC.
Node MRJ is connected to nodes RWT, NYV, NHP, TZF, TVC.
Node NHP is connected to nodes RWT, NYV, MRJ, TVC.
Node TZF is connected to nodes RWT, MRJ, TVC.
Node TVC is connected to nodes RWT, MRJ, NHP, TZF.
Node NYV is connected to nodes MRJ, NHP.","[RWT, TZF, MRJ, TVC, NHP, NYV]",6,11,False,Find the connected component containing node RWT. ,"[RWT, NHP, NYV, MRJ, TVC, TZF]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node RWT, add it to the connected component. The current connected component is [RWT].
Visit node NHP, add it to the connected component. The current connected component is [RWT, NHP].
Visit node NYV, add it to the connected component. The current connected component is [RWT, NHP, NYV].
Visit node MRJ, add it to the connected component. The current connected component is [RWT, NHP, NYV, MRJ].
Visit node TVC, add it to the connected component. The current connected component is [RWT, NHP, NYV, MRJ, TVC].
Visit node TZF, add it to the connected component. The current connected component is [RWT, NHP, NYV, MRJ, TVC, TZF].
Thus, the connected component containing node RWT is ",1.0,177
connected_component,"[(MWR, VLP), (VLP, OHW), (VLP, MWR), (VLP, BIF), (VAB, VLP), (VAB, OHW), (OHW, VAB), (LAP, BIF), (LAP, MWR), (BIF, VLP), (BIF, OHW), (BIF, MWR)]","{MWR: [VLP],
VLP: [OHW, MWR, BIF],
VAB: [VLP, OHW],
OHW: [VAB],
LAP: [BIF, MWR],
BIF: [VLP, OHW, MWR]}","Node MWR is connected to node VLP.
Node VLP is connected to nodes OHW, MWR, BIF.
Node VAB is connected to nodes VLP, OHW.
Node OHW is connected to node VAB.
Node LAP is connected to nodes BIF, MWR.
Node BIF is connected to nodes VLP, OHW, MWR.","[MWR, OHW, VLP, BIF, VAB, LAP]",6,12,True,Find the strongly connected component containing node MWR. ,"[BIF, VAB, OHW, VLP, MWR]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node MWR.
Visit neighbor node VLP.
Search from node VLP.
Visit neighbor node OHW.
Search from node OHW.
Visit neighbor node VAB.
Search from node VAB.
Visit neighbor node BIF.
Search from node BIF.
Node MWR is a root node, find a new strongly connected component: [BIF, VAB, OHW, VLP, MWR].
So the strongly connected component containing node MWR is ",0.8333333333333334,178
