task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,n1,n2,id
bipartite,"[(TCM, OEK), (TCM, ULX), (TCM, CBT), (TCM, PWS), (TCM, QSH), (JIS, BSJ), (JIS, LUU), (JIS, CHM), (JIS, QSH), (CAD, OEK), (CAD, ULX), (CAD, CBT), (CAD, NWG), (CAD, LUU), (CAD, QSH), (CAD, CHK), (IOJ, CBT), (IOJ, NWG), (IOJ, LUU), (IOJ, CHM)]","{TCM: [OEK, ULX, CBT, PWS, QSH],
JIS: [BSJ, LUU, CHM, QSH],
CAD: [OEK, ULX, CBT, NWG, LUU, QSH, CHK],
IOJ: [CBT, NWG, LUU, CHM],
BSJ: [JIS],
OEK: [TCM, CAD],
ULX: [TCM, CAD],
CBT: [TCM, CAD, IOJ],
PWS: [TCM],
NWG: [CAD, IOJ],
LUU: [JIS, CAD, IOJ],
CHM: [JIS, IOJ],
QSH: [TCM, JIS, CAD],
CHK: [CAD]}","Node TCM is connected to nodes OEK, ULX, CBT, PWS, QSH.
Node JIS is connected to nodes BSJ, LUU, CHM, QSH.
Node CAD is connected to nodes OEK, ULX, CBT, NWG, LUU, QSH, CHK.
Node IOJ is connected to nodes CBT, NWG, LUU, CHM.
Node BSJ is connected to node JIS.
Node OEK is connected to nodes TCM, CAD.
Node ULX is connected to nodes TCM, CAD.
Node CBT is connected to nodes TCM, CAD, IOJ.
Node PWS is connected to node TCM.
Node NWG is connected to nodes CAD, IOJ.
Node LUU is connected to nodes JIS, CAD, IOJ.
Node CHM is connected to nodes JIS, IOJ.
Node QSH is connected to nodes TCM, JIS, CAD.
Node CHK is connected to node CAD.","[TCM, JIS, CAD, IOJ, BSJ, OEK, ULX, CBT, PWS, NWG, LUU, CHM, QSH, CHK]",14,20,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: TCM JIS CAD IOJ.
Nodes set 2 contains: BSJ OEK ULX CBT PWS NWG LUU CHM QSH CHK.","[(TCM, ULX), (JIS, BSJ), (CAD, OEK), (IOJ, CBT)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node TCM. Updated matching: {OEK: TCM}.
Search from node JIS. Updated matching: {OEK: TCM, BSJ: JIS}.
Search from node CAD. Updated matching: {OEK: CAD, BSJ: JIS, ULX: TCM}.
Search from node IOJ. Updated matching: {OEK: CAD, BSJ: JIS, ULX: TCM, CBT: IOJ}.
So the maximum matching is ",4,10,134
bipartite,"[(OAR, QZC), (OAR, UHR), (OAR, HYV), (OAR, OWX), (OAR, GEY), (SAW, EEJ), (SAW, UHR), (SAW, HYV), (SAW, JMX), (JTD, EEJ), (JTD, HYV), (JTD, JMX), (YNK, EEJ), (YNK, QZC), (YNK, UHR), (YNK, HYV), (YNK, OWX), (NHN, QZC), (NHN, UHR), (NHN, JMX), (NHN, EKK), (NHN, GEY), (NHN, EYV)]","{OAR: [QZC, UHR, HYV, OWX, GEY],
SAW: [EEJ, UHR, HYV, JMX],
JTD: [EEJ, HYV, JMX],
YNK: [EEJ, QZC, UHR, HYV, OWX],
NHN: [QZC, UHR, JMX, EKK, GEY, EYV],
EEJ: [SAW, JTD, YNK],
QZC: [OAR, YNK, NHN],
UHR: [OAR, SAW, YNK, NHN],
HYV: [OAR, SAW, JTD, YNK],
OWX: [OAR, YNK],
JMX: [SAW, JTD, NHN],
EKK: [NHN],
GEY: [OAR, NHN],
EYV: [NHN]}","Node OAR is connected to nodes QZC, UHR, HYV, OWX, GEY.
Node SAW is connected to nodes EEJ, UHR, HYV, JMX.
Node JTD is connected to nodes EEJ, HYV, JMX.
Node YNK is connected to nodes EEJ, QZC, UHR, HYV, OWX.
Node NHN is connected to nodes QZC, UHR, JMX, EKK, GEY, EYV.
Node EEJ is connected to nodes SAW, JTD, YNK.
Node QZC is connected to nodes OAR, YNK, NHN.
Node UHR is connected to nodes OAR, SAW, YNK, NHN.
Node HYV is connected to nodes OAR, SAW, JTD, YNK.
Node OWX is connected to nodes OAR, YNK.
Node JMX is connected to nodes SAW, JTD, NHN.
Node EKK is connected to node NHN.
Node GEY is connected to nodes OAR, NHN.
Node EYV is connected to node NHN.","[OAR, SAW, JTD, YNK, NHN, EEJ, QZC, UHR, HYV, OWX, JMX, EKK, GEY, EYV]",14,23,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: OAR SAW JTD YNK NHN.
Nodes set 2 contains: EEJ QZC UHR HYV OWX JMX EKK GEY EYV.","[(OAR, UHR), (SAW, EEJ), (JTD, JMX), (YNK, HYV), (NHN, QZC)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node OAR. Updated matching: {QZC: OAR}.
Search from node SAW. Updated matching: {QZC: OAR, EEJ: SAW}.
Search from node JTD. Updated matching: {QZC: OAR, EEJ: JTD, UHR: SAW}.
Search from node YNK. Updated matching: {QZC: OAR, EEJ: YNK, UHR: SAW, HYV: JTD}.
Search from node NHN. Updated matching: {QZC: NHN, EEJ: SAW, UHR: OAR, HYV: YNK, JMX: JTD}.
So the maximum matching is ",5,9,135
bipartite,"[(UOH, ZJN), (LEY, YKA), (LEY, XKH), (LEY, MBX), (UKT, ECT), (UKT, MBX), (UKT, ZJN), (UKT, LNK)]","{UOH: [ZJN],
LEY: [YKA, XKH, MBX],
UKT: [ECT, MBX, ZJN, LNK],
ECT: [UKT],
YKA: [LEY],
XKH: [LEY],
MBX: [LEY, UKT],
ZJN: [UOH, UKT],
LNK: [UKT]}","Node UOH is connected to node ZJN.
Node LEY is connected to nodes YKA, XKH, MBX.
Node UKT is connected to nodes ECT, MBX, ZJN, LNK.
Node ECT is connected to node UKT.
Node YKA is connected to node LEY.
Node XKH is connected to node LEY.
Node MBX is connected to nodes LEY, UKT.
Node ZJN is connected to nodes UOH, UKT.
Node LNK is connected to node UKT.","[UOH, LEY, UKT, ECT, YKA, XKH, MBX, ZJN, LNK]",9,8,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: UOH LEY UKT.
Nodes set 2 contains: ECT YKA XKH MBX ZJN LNK.","[(UOH, ZJN), (LEY, YKA), (UKT, ECT)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node UOH. Updated matching: {ZJN: UOH}.
Search from node LEY. Updated matching: {ZJN: UOH, YKA: LEY}.
Search from node UKT. Updated matching: {ZJN: UOH, YKA: LEY, ECT: UKT}.
So the maximum matching is ",3,6,136
bipartite,"[(ZNJ, VBO), (ZNJ, KZK), (ZNJ, TFT), (ZNJ, DAO), (WXA, KZK), (WXA, TFT), (NKI, VBO), (NKI, TFT), (NKI, CHP)]","{ZNJ: [VBO, KZK, TFT, DAO],
WXA: [KZK, TFT],
NKI: [VBO, TFT, CHP],
VBO: [ZNJ, NKI],
KZK: [ZNJ, WXA],
TFT: [ZNJ, WXA, NKI],
DAO: [ZNJ],
CHP: [NKI]}","Node ZNJ is connected to nodes VBO, KZK, TFT, DAO.
Node WXA is connected to nodes KZK, TFT.
Node NKI is connected to nodes VBO, TFT, CHP.
Node VBO is connected to nodes ZNJ, NKI.
Node KZK is connected to nodes ZNJ, WXA.
Node TFT is connected to nodes ZNJ, WXA, NKI.
Node DAO is connected to node ZNJ.
Node CHP is connected to node NKI.","[ZNJ, WXA, NKI, VBO, KZK, TFT, DAO, CHP]",8,9,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ZNJ WXA NKI.
Nodes set 2 contains: VBO KZK TFT DAO CHP.","[(ZNJ, KZK), (WXA, TFT), (NKI, VBO)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ZNJ. Updated matching: {VBO: ZNJ}.
Search from node WXA. Updated matching: {VBO: ZNJ, KZK: WXA}.
Search from node NKI. Updated matching: {VBO: NKI, KZK: ZNJ, TFT: WXA}.
So the maximum matching is ",3,5,137
bipartite,"[(APR, IPY), (APR, CAB), (APR, YTF), (OEJ, FGP), (OEJ, GMT), (OEJ, XMJ), (IXY, DEO), (IXY, XMJ), (KTD, CAB), (KTD, VDH), (KTD, GMT)]","{APR: [IPY, CAB, YTF],
OEJ: [FGP, GMT, XMJ],
IXY: [DEO, XMJ],
KTD: [CAB, VDH, GMT],
IPY: [APR],
CAB: [APR, KTD],
FGP: [OEJ],
DEO: [IXY],
VDH: [KTD],
GMT: [OEJ, KTD],
XMJ: [OEJ, IXY],
YTF: [APR]}","Node APR is connected to nodes IPY, CAB, YTF.
Node OEJ is connected to nodes FGP, GMT, XMJ.
Node IXY is connected to nodes DEO, XMJ.
Node KTD is connected to nodes CAB, VDH, GMT.
Node IPY is connected to node APR.
Node CAB is connected to nodes APR, KTD.
Node FGP is connected to node OEJ.
Node DEO is connected to node IXY.
Node VDH is connected to node KTD.
Node GMT is connected to nodes OEJ, KTD.
Node XMJ is connected to nodes OEJ, IXY.
Node YTF is connected to node APR.","[APR, OEJ, IXY, KTD, IPY, CAB, FGP, DEO, VDH, GMT, XMJ, YTF]",12,11,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: APR OEJ IXY KTD.
Nodes set 2 contains: IPY CAB FGP DEO VDH GMT XMJ YTF.","[(APR, IPY), (OEJ, FGP), (IXY, DEO), (KTD, CAB)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node APR. Updated matching: {IPY: APR}.
Search from node OEJ. Updated matching: {IPY: APR, FGP: OEJ}.
Search from node IXY. Updated matching: {IPY: APR, FGP: OEJ, DEO: IXY}.
Search from node KTD. Updated matching: {IPY: APR, FGP: OEJ, DEO: IXY, CAB: KTD}.
So the maximum matching is ",4,8,138
bipartite,"[(XLZ, TLC), (XLZ, OCN), (XLZ, HMW), (ZKK, SLJ), (ZKK, HMW), (ZKK, RZE), (HHH, TLC), (HHH, IUX), (HHH, OCN)]","{XLZ: [TLC, OCN, HMW],
ZKK: [SLJ, HMW, RZE],
HHH: [TLC, IUX, OCN],
TLC: [XLZ, HHH],
SLJ: [ZKK],
IUX: [HHH],
OCN: [XLZ, HHH],
HMW: [XLZ, ZKK],
RZE: [ZKK]}","Node XLZ is connected to nodes TLC, OCN, HMW.
Node ZKK is connected to nodes SLJ, HMW, RZE.
Node HHH is connected to nodes TLC, IUX, OCN.
Node TLC is connected to nodes XLZ, HHH.
Node SLJ is connected to node ZKK.
Node IUX is connected to node HHH.
Node OCN is connected to nodes XLZ, HHH.
Node HMW is connected to nodes XLZ, ZKK.
Node RZE is connected to node ZKK.","[XLZ, ZKK, HHH, TLC, SLJ, IUX, OCN, HMW, RZE]",9,9,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: XLZ ZKK HHH.
Nodes set 2 contains: TLC SLJ IUX OCN HMW RZE.","[(XLZ, OCN), (ZKK, SLJ), (HHH, TLC)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node XLZ. Updated matching: {TLC: XLZ}.
Search from node ZKK. Updated matching: {TLC: XLZ, SLJ: ZKK}.
Search from node HHH. Updated matching: {TLC: HHH, SLJ: ZKK, OCN: XLZ}.
So the maximum matching is ",3,6,139
bipartite,"[(ZKR, XUH), (ZKR, PWW), (ZKR, RGK), (ZKR, EZG), (ZKR, AAG), (FJO, BSG), (FJO, RGK), (FJO, KKF), (FJO, RNU), (LAT, XUH), (LAT, RGK), (LAT, KKF), (BVJ, EZL), (BVJ, RGK), (BVJ, AAG), (BVJ, RNU), (BVJ, OSH)]","{ZKR: [XUH, PWW, RGK, EZG, AAG],
FJO: [BSG, RGK, KKF, RNU],
LAT: [XUH, RGK, KKF],
BVJ: [EZL, RGK, AAG, RNU, OSH],
EZL: [BVJ],
BSG: [FJO],
XUH: [ZKR, LAT],
PWW: [ZKR],
RGK: [ZKR, FJO, LAT, BVJ],
EZG: [ZKR],
KKF: [FJO, LAT],
AAG: [ZKR, BVJ],
RNU: [FJO, BVJ],
OSH: [BVJ]}","Node ZKR is connected to nodes XUH, PWW, RGK, EZG, AAG.
Node FJO is connected to nodes BSG, RGK, KKF, RNU.
Node LAT is connected to nodes XUH, RGK, KKF.
Node BVJ is connected to nodes EZL, RGK, AAG, RNU, OSH.
Node EZL is connected to node BVJ.
Node BSG is connected to node FJO.
Node XUH is connected to nodes ZKR, LAT.
Node PWW is connected to node ZKR.
Node RGK is connected to nodes ZKR, FJO, LAT, BVJ.
Node EZG is connected to node ZKR.
Node KKF is connected to nodes FJO, LAT.
Node AAG is connected to nodes ZKR, BVJ.
Node RNU is connected to nodes FJO, BVJ.
Node OSH is connected to node BVJ.","[ZKR, FJO, LAT, BVJ, EZL, BSG, XUH, PWW, RGK, EZG, KKF, AAG, RNU, OSH]",14,17,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ZKR FJO LAT BVJ.
Nodes set 2 contains: EZL BSG XUH PWW RGK EZG KKF AAG RNU OSH.","[(ZKR, PWW), (FJO, BSG), (LAT, XUH), (BVJ, EZL)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ZKR. Updated matching: {XUH: ZKR}.
Search from node FJO. Updated matching: {XUH: ZKR, BSG: FJO}.
Search from node LAT. Updated matching: {XUH: LAT, BSG: FJO, PWW: ZKR}.
Search from node BVJ. Updated matching: {XUH: LAT, BSG: FJO, PWW: ZKR, EZL: BVJ}.
So the maximum matching is ",4,10,140
bipartite,"[(HMJ, PYT), (HMJ, NFM), (HMJ, BZW), (BCV, BZW), (BCV, KTU), (BCV, GCV), (BBX, VEK), (BBX, PYT), (BBX, GCV)]","{HMJ: [PYT, NFM, BZW],
BCV: [BZW, KTU, GCV],
BBX: [VEK, PYT, GCV],
VEK: [BBX],
PYT: [HMJ, BBX],
NFM: [HMJ],
BZW: [HMJ, BCV],
KTU: [BCV],
GCV: [BCV, BBX]}","Node HMJ is connected to nodes PYT, NFM, BZW.
Node BCV is connected to nodes BZW, KTU, GCV.
Node BBX is connected to nodes VEK, PYT, GCV.
Node VEK is connected to node BBX.
Node PYT is connected to nodes HMJ, BBX.
Node NFM is connected to node HMJ.
Node BZW is connected to nodes HMJ, BCV.
Node KTU is connected to node BCV.
Node GCV is connected to nodes BCV, BBX.","[HMJ, BCV, BBX, VEK, PYT, NFM, BZW, KTU, GCV]",9,9,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: HMJ BCV BBX.
Nodes set 2 contains: VEK PYT NFM BZW KTU GCV.","[(HMJ, PYT), (BCV, BZW), (BBX, VEK)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node HMJ. Updated matching: {PYT: HMJ}.
Search from node BCV. Updated matching: {PYT: HMJ, BZW: BCV}.
Search from node BBX. Updated matching: {PYT: HMJ, BZW: BCV, VEK: BBX}.
So the maximum matching is ",3,6,141
bipartite,"[(CRD, AXT), (CRD, UBP), (CRD, JEW), (STF, AXT), (STF, UBP), (STF, LJV), (STF, ENE), (STF, RAO), (STF, ENY), (EWI, UZM), (EWI, LJV), (EWI, ENE)]","{CRD: [AXT, UBP, JEW],
STF: [AXT, UBP, LJV, ENE, RAO, ENY],
EWI: [UZM, LJV, ENE],
AXT: [CRD, STF],
UBP: [CRD, STF],
UZM: [EWI],
LJV: [STF, EWI],
ENE: [STF, EWI],
RAO: [STF],
JEW: [CRD],
ENY: [STF]}","Node CRD is connected to nodes AXT, UBP, JEW.
Node STF is connected to nodes AXT, UBP, LJV, ENE, RAO, ENY.
Node EWI is connected to nodes UZM, LJV, ENE.
Node AXT is connected to nodes CRD, STF.
Node UBP is connected to nodes CRD, STF.
Node UZM is connected to node EWI.
Node LJV is connected to nodes STF, EWI.
Node ENE is connected to nodes STF, EWI.
Node RAO is connected to node STF.
Node JEW is connected to node CRD.
Node ENY is connected to node STF.","[CRD, STF, EWI, AXT, UBP, UZM, LJV, ENE, RAO, JEW, ENY]",11,12,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: CRD STF EWI.
Nodes set 2 contains: AXT UBP UZM LJV ENE RAO JEW ENY.","[(CRD, UBP), (STF, AXT), (EWI, UZM)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node CRD. Updated matching: {AXT: CRD}.
Search from node STF. Updated matching: {AXT: STF, UBP: CRD}.
Search from node EWI. Updated matching: {AXT: STF, UBP: CRD, UZM: EWI}.
So the maximum matching is ",3,8,142
bipartite,"[(IGC, ULJ), (PIR, ULJ), (PIR, ZWV), (PIR, VWX), (PIR, CDX), (PIR, WKL), (PIR, IKX), (PIR, FDF), (PIR, YSB), (LBE, VWX), (LBE, IKX)]","{IGC: [ULJ],
PIR: [ULJ, ZWV, VWX, CDX, WKL, IKX, FDF, YSB],
LBE: [VWX, IKX],
ULJ: [IGC, PIR],
ZWV: [PIR],
VWX: [PIR, LBE],
CDX: [PIR],
WKL: [PIR],
IKX: [PIR, LBE],
FDF: [PIR],
YSB: [PIR]}","Node IGC is connected to node ULJ.
Node PIR is connected to nodes ULJ, ZWV, VWX, CDX, WKL, IKX, FDF, YSB.
Node LBE is connected to nodes VWX, IKX.
Node ULJ is connected to nodes IGC, PIR.
Node ZWV is connected to node PIR.
Node VWX is connected to nodes PIR, LBE.
Node CDX is connected to node PIR.
Node WKL is connected to node PIR.
Node IKX is connected to nodes PIR, LBE.
Node FDF is connected to node PIR.
Node YSB is connected to node PIR.","[IGC, PIR, LBE, ULJ, ZWV, VWX, CDX, WKL, IKX, FDF, YSB]",11,11,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: IGC PIR LBE.
Nodes set 2 contains: ULJ ZWV VWX CDX WKL IKX FDF YSB.","[(IGC, ULJ), (PIR, ZWV), (LBE, VWX)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node IGC. Updated matching: {ULJ: IGC}.
Search from node PIR. Updated matching: {ULJ: IGC, ZWV: PIR}.
Search from node LBE. Updated matching: {ULJ: IGC, ZWV: PIR, VWX: LBE}.
So the maximum matching is ",3,8,143
bipartite,"[(HZC, JJK), (HZC, AWZ), (HZC, MNW), (HZC, YFZ), (HZC, RGY), (HZC, GWG), (URK, RVR), (URK, QUJ), (URK, YFZ), (WSA, YFZ), (WSA, RGY), (WSA, GWG), (WSA, BJP), (SZS, MNW), (SZS, YFZ), (SZS, RGY), (SZS, GWG)]","{HZC: [JJK, AWZ, MNW, YFZ, RGY, GWG],
URK: [RVR, QUJ, YFZ],
WSA: [YFZ, RGY, GWG, BJP],
SZS: [MNW, YFZ, RGY, GWG],
JJK: [HZC],
RVR: [URK],
AWZ: [HZC],
MNW: [HZC, SZS],
QUJ: [URK],
YFZ: [HZC, URK, WSA, SZS],
RGY: [HZC, WSA, SZS],
GWG: [HZC, WSA, SZS],
BJP: [WSA]}","Node HZC is connected to nodes JJK, AWZ, MNW, YFZ, RGY, GWG.
Node URK is connected to nodes RVR, QUJ, YFZ.
Node WSA is connected to nodes YFZ, RGY, GWG, BJP.
Node SZS is connected to nodes MNW, YFZ, RGY, GWG.
Node JJK is connected to node HZC.
Node RVR is connected to node URK.
Node AWZ is connected to node HZC.
Node MNW is connected to nodes HZC, SZS.
Node QUJ is connected to node URK.
Node YFZ is connected to nodes HZC, URK, WSA, SZS.
Node RGY is connected to nodes HZC, WSA, SZS.
Node GWG is connected to nodes HZC, WSA, SZS.
Node BJP is connected to node WSA.","[HZC, URK, WSA, SZS, JJK, RVR, AWZ, MNW, QUJ, YFZ, RGY, GWG, BJP]",13,17,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: HZC URK WSA SZS.
Nodes set 2 contains: JJK RVR AWZ MNW QUJ YFZ RGY GWG BJP.","[(HZC, JJK), (URK, RVR), (WSA, YFZ), (SZS, MNW)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node HZC. Updated matching: {JJK: HZC}.
Search from node URK. Updated matching: {JJK: HZC, RVR: URK}.
Search from node WSA. Updated matching: {JJK: HZC, RVR: URK, YFZ: WSA}.
Search from node SZS. Updated matching: {JJK: HZC, RVR: URK, YFZ: WSA, MNW: SZS}.
So the maximum matching is ",4,9,144
bipartite,"[(SMI, JQL), (WPN, ZOB), (WPN, CAS), (WPN, YCZ), (XNI, ZOB), (XNI, HNI), (TGM, ZOB), (TDY, KQP), (TDY, HNI), (TDY, BBS), (TDY, RKP), (AFV, KQP), (BMP, CAS), (BMP, JQL)]","{SMI: [JQL],
WPN: [ZOB, CAS, YCZ],
XNI: [ZOB, HNI],
TGM: [ZOB],
TDY: [KQP, HNI, BBS, RKP],
AFV: [KQP],
BMP: [CAS, JQL],
ZOB: [WPN, XNI, TGM],
KQP: [TDY, AFV],
HNI: [XNI, TDY],
BBS: [TDY],
CAS: [WPN, BMP],
JQL: [SMI, BMP],
RKP: [TDY],
YCZ: [WPN]}","Node SMI is connected to node JQL.
Node WPN is connected to nodes ZOB, CAS, YCZ.
Node XNI is connected to nodes ZOB, HNI.
Node TGM is connected to node ZOB.
Node TDY is connected to nodes KQP, HNI, BBS, RKP.
Node AFV is connected to node KQP.
Node BMP is connected to nodes CAS, JQL.
Node ZOB is connected to nodes WPN, XNI, TGM.
Node KQP is connected to nodes TDY, AFV.
Node HNI is connected to nodes XNI, TDY.
Node BBS is connected to node TDY.
Node CAS is connected to nodes WPN, BMP.
Node JQL is connected to nodes SMI, BMP.
Node RKP is connected to node TDY.
Node YCZ is connected to node WPN.","[SMI, WPN, XNI, TGM, TDY, AFV, BMP, ZOB, KQP, HNI, BBS, CAS, JQL, RKP, YCZ]",15,14,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: SMI WPN XNI TGM TDY AFV BMP.
Nodes set 2 contains: ZOB KQP HNI BBS CAS JQL RKP YCZ.","[(SMI, JQL), (WPN, YCZ), (XNI, HNI), (TGM, ZOB), (TDY, BBS), (AFV, KQP), (BMP, CAS)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node SMI. Updated matching: {JQL: SMI}.
Search from node WPN. Updated matching: {JQL: SMI, ZOB: WPN}.
Search from node XNI. Updated matching: {JQL: SMI, ZOB: XNI, CAS: WPN}.
Search from node TGM. Updated matching: {JQL: SMI, ZOB: TGM, CAS: WPN, HNI: XNI}.
Search from node TDY. Updated matching: {JQL: SMI, ZOB: TGM, CAS: WPN, HNI: XNI, KQP: TDY}.
Search from node AFV. Updated matching: {JQL: SMI, ZOB: TGM, CAS: WPN, HNI: XNI, KQP: AFV, BBS: TDY}.
Search from node BMP. Updated matching: {JQL: SMI, ZOB: TGM, CAS: BMP, HNI: XNI, KQP: AFV, BBS: TDY, YCZ: WPN}.
So the maximum matching is ",7,8,145
bipartite,"[(SHS, CBN), (SHS, BHI), (SHS, VVI), (GCC, CBN), (GCC, BHI), (GCC, VVI), (FRC, LHU), (FRC, QDV), (FRC, JFN), (FRC, MLZ), (WLS, CBN), (WLS, UZZ), (WLS, QDV), (WLS, JFN), (WLS, MLZ)]","{SHS: [CBN, BHI, VVI],
GCC: [CBN, BHI, VVI],
FRC: [LHU, QDV, JFN, MLZ],
WLS: [CBN, UZZ, QDV, JFN, MLZ],
CBN: [SHS, GCC, WLS],
BHI: [SHS, GCC],
VVI: [SHS, GCC],
UZZ: [WLS],
LHU: [FRC],
QDV: [FRC, WLS],
JFN: [FRC, WLS],
MLZ: [FRC, WLS]}","Node SHS is connected to nodes CBN, BHI, VVI.
Node GCC is connected to nodes CBN, BHI, VVI.
Node FRC is connected to nodes LHU, QDV, JFN, MLZ.
Node WLS is connected to nodes CBN, UZZ, QDV, JFN, MLZ.
Node CBN is connected to nodes SHS, GCC, WLS.
Node BHI is connected to nodes SHS, GCC.
Node VVI is connected to nodes SHS, GCC.
Node UZZ is connected to node WLS.
Node LHU is connected to node FRC.
Node QDV is connected to nodes FRC, WLS.
Node JFN is connected to nodes FRC, WLS.
Node MLZ is connected to nodes FRC, WLS.","[SHS, GCC, FRC, WLS, CBN, BHI, VVI, UZZ, LHU, QDV, JFN, MLZ]",12,15,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: SHS GCC FRC WLS.
Nodes set 2 contains: CBN BHI VVI UZZ LHU QDV JFN MLZ.","[(SHS, VVI), (GCC, BHI), (FRC, LHU), (WLS, CBN)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node SHS. Updated matching: {CBN: SHS}.
Search from node GCC. Updated matching: {CBN: GCC, BHI: SHS}.
Search from node FRC. Updated matching: {CBN: GCC, BHI: SHS, LHU: FRC}.
Search from node WLS. Updated matching: {CBN: WLS, BHI: GCC, LHU: FRC, VVI: SHS}.
So the maximum matching is ",4,8,146
bipartite,"[(EAN, MDG), (EAN, PFU), (EAN, ZXQ), (EAN, LWF), (EAN, DVL), (ZEC, BMA), (ZEC, PFU), (ZEC, ZXQ), (ZEC, LWF), (ZEC, DVL)]","{EAN: [MDG, PFU, ZXQ, LWF, DVL],
ZEC: [BMA, PFU, ZXQ, LWF, DVL],
MDG: [EAN],
BMA: [ZEC],
PFU: [EAN, ZEC],
ZXQ: [EAN, ZEC],
LWF: [EAN, ZEC],
DVL: [EAN, ZEC]}","Node EAN is connected to nodes MDG, PFU, ZXQ, LWF, DVL.
Node ZEC is connected to nodes BMA, PFU, ZXQ, LWF, DVL.
Node MDG is connected to node EAN.
Node BMA is connected to node ZEC.
Node PFU is connected to nodes EAN, ZEC.
Node ZXQ is connected to nodes EAN, ZEC.
Node LWF is connected to nodes EAN, ZEC.
Node DVL is connected to nodes EAN, ZEC.","[EAN, ZEC, MDG, BMA, PFU, ZXQ, LWF, DVL]",8,10,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: EAN ZEC.
Nodes set 2 contains: MDG BMA PFU ZXQ LWF DVL.","[(EAN, MDG), (ZEC, BMA)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node EAN. Updated matching: {MDG: EAN}.
Search from node ZEC. Updated matching: {MDG: EAN, BMA: ZEC}.
So the maximum matching is ",2,6,147
