task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,id
euler_path,"[(NKU, ZQS), (NKU, JQF), (NKU, ZNN), (ZQS, ZNN), (ZQS, JQF), (JQF, MCK), (JQF, NKU), (ZNN, ZQS), (ZNN, MCK), (MCK, NKU)]","{NKU: [ZQS, JQF, ZNN],
ZQS: [ZNN, JQF],
JQF: [MCK, NKU],
ZNN: [ZQS, MCK],
MCK: [NKU]}","Node NKU is connected to nodes ZQS, JQF, ZNN.
Node ZQS is connected to nodes ZNN, JQF.
Node JQF is connected to nodes MCK, NKU.
Node ZNN is connected to nodes ZQS, MCK.
Node MCK is connected to node NKU.","[ZQS, JQF, MCK, ZNN, NKU]",5,10,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[NKU, ZNN, ZQS, JQF, NKU, ZQS, ZNN, MCK, NKU, JQF, MCK]",67
euler_path,"[(RRS, TQY), (RRS, WOB), (RRS, ZND), (RRS, TSU), (TQY, WOB), (TQY, TSU), (TQY, XLE), (WOB, TSU), (WOB, ZND), (WOB, XLE), (ZND, XLE), (ZND, TSU), (TSU, OBM), (XLE, OBM)]","{RRS: [TQY, WOB, ZND, TSU],
TQY: [RRS, WOB, TSU, XLE],
WOB: [RRS, TQY, TSU, ZND, XLE],
ZND: [RRS, WOB, XLE, TSU],
TSU: [RRS, TQY, WOB, ZND, OBM],
XLE: [TQY, WOB, ZND, OBM],
OBM: [XLE, TSU]}","Node RRS is connected to nodes TQY, WOB, ZND, TSU.
Node TQY is connected to nodes RRS, WOB, TSU, XLE.
Node WOB is connected to nodes RRS, TQY, TSU, ZND, XLE.
Node ZND is connected to nodes RRS, WOB, XLE, TSU.
Node TSU is connected to nodes RRS, TQY, WOB, ZND, OBM.
Node XLE is connected to nodes TQY, WOB, ZND, OBM.
Node OBM is connected to nodes XLE, TSU.","[WOB, RRS, OBM, ZND, XLE, TSU, TQY]",7,14,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[TSU, RRS, WOB, ZND, XLE, OBM, TSU, ZND, RRS, TQY, TSU, WOB, TQY, XLE, WOB]",68
euler_path,"[(JPX, LVL), (JPX, XOC), (JPX, MXY), (JPX, BPG), (JPX, QWG), (JPX, PVH), (LVL, MXY), (LVL, QWG), (XOC, MXY), (XOC, QWG), (XOC, BPG), (MXY, PVH), (BPG, PVH), (QWG, PVH)]","{JPX: [LVL, XOC, MXY, BPG, QWG, PVH],
LVL: [JPX, MXY, QWG],
XOC: [JPX, MXY, QWG, BPG],
MXY: [JPX, LVL, XOC, PVH],
BPG: [JPX, XOC, PVH],
QWG: [JPX, LVL, XOC, PVH],
PVH: [JPX, MXY, QWG, BPG]}","Node JPX is connected to nodes LVL, XOC, MXY, BPG, QWG, PVH.
Node LVL is connected to nodes JPX, MXY, QWG.
Node XOC is connected to nodes JPX, MXY, QWG, BPG.
Node MXY is connected to nodes JPX, LVL, XOC, PVH.
Node BPG is connected to nodes JPX, XOC, PVH.
Node QWG is connected to nodes JPX, LVL, XOC, PVH.
Node PVH is connected to nodes JPX, MXY, QWG, BPG.","[MXY, JPX, LVL, BPG, XOC, QWG, PVH]",7,14,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[LVL, MXY, PVH, JPX, XOC, MXY, JPX, BPG, PVH, QWG, JPX, LVL, QWG, XOC, BPG]",69
euler_path,"[(NNE, FZM), (NNE, GYS), (NNE, IFF), (NNE, BFU), (FZM, BFU), (FZM, GYS), (FZM, EXM), (GYS, EXM), (GYS, IFF), (GYS, BFU), (IFF, EXM), (BFU, EXM)]","{NNE: [FZM, GYS, IFF, BFU],
FZM: [NNE, BFU, GYS, EXM],
GYS: [NNE, FZM, EXM, IFF, BFU],
IFF: [NNE, EXM, GYS],
BFU: [NNE, FZM, EXM, GYS],
EXM: [FZM, GYS, BFU, IFF]}","Node NNE is connected to nodes FZM, GYS, IFF, BFU.
Node FZM is connected to nodes NNE, BFU, GYS, EXM.
Node GYS is connected to nodes NNE, FZM, EXM, IFF, BFU.
Node IFF is connected to nodes NNE, EXM, GYS.
Node BFU is connected to nodes NNE, FZM, EXM, GYS.
Node EXM is connected to nodes FZM, GYS, BFU, IFF.","[NNE, IFF, GYS, BFU, FZM, EXM]",6,12,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[GYS, EXM, BFU, FZM, NNE, BFU, GYS, NNE, IFF, EXM, FZM, GYS, IFF]",70
euler_path,"[(KYF, DNV), (KYF, DXX), (KYF, VDQ), (KYF, UEO), (KYF, BCW), (DNV, BCW), (DNV, VDQ), (DNV, DXX), (DNV, UEO), (DXX, BCW), (DXX, UEO), (UEO, BCW)]","{KYF: [DNV, DXX, VDQ, UEO, BCW],
DNV: [KYF, BCW, VDQ, DXX, UEO],
DXX: [KYF, DNV, BCW, UEO],
VDQ: [KYF, DNV],
UEO: [KYF, DNV, BCW, DXX],
BCW: [KYF, DNV, DXX, UEO]}","Node KYF is connected to nodes DNV, DXX, VDQ, UEO, BCW.
Node DNV is connected to nodes KYF, BCW, VDQ, DXX, UEO.
Node DXX is connected to nodes KYF, DNV, BCW, UEO.
Node VDQ is connected to nodes KYF, DNV.
Node UEO is connected to nodes KYF, DNV, BCW, DXX.
Node BCW is connected to nodes KYF, DNV, DXX, UEO.","[VDQ, DNV, UEO, DXX, KYF, BCW]",6,12,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[KYF, VDQ, DNV, BCW, UEO, DXX, KYF, UEO, DNV, DXX, BCW, KYF, DNV]",71
euler_path,"[(NLN, ARF), (NLN, CUO), (NLN, ITA), (NLN, AIW), (NLN, AKS), (NLN, GOJ), (ARF, ITA), (ARF, GOJ), (ARF, CUO), (ARF, AIW), (ARF, AKS), (CUO, ITA), (CUO, AKS), (CUO, GOJ), (CUO, AIW), (ITA, AIW), (ITA, GOJ), (ITA, AKS), (AIW, GOJ), (AIW, AKS), (AKS, GOJ)]","{NLN: [ARF, CUO, ITA, AIW, AKS, GOJ],
ARF: [NLN, ITA, GOJ, CUO, AIW, AKS],
CUO: [NLN, ARF, ITA, AKS, GOJ, AIW],
ITA: [NLN, ARF, CUO, AIW, GOJ, AKS],
AIW: [NLN, ARF, CUO, ITA, GOJ, AKS],
AKS: [NLN, ARF, CUO, ITA, AIW, GOJ],
GOJ: [NLN, ARF, CUO, ITA, AIW, AKS]}","Node NLN is connected to nodes ARF, CUO, ITA, AIW, AKS, GOJ.
Node ARF is connected to nodes NLN, ITA, GOJ, CUO, AIW, AKS.
Node CUO is connected to nodes NLN, ARF, ITA, AKS, GOJ, AIW.
Node ITA is connected to nodes NLN, ARF, CUO, AIW, GOJ, AKS.
Node AIW is connected to nodes NLN, ARF, CUO, ITA, GOJ, AKS.
Node AKS is connected to nodes NLN, ARF, CUO, ITA, AIW, GOJ.
Node GOJ is connected to nodes NLN, ARF, CUO, ITA, AIW, AKS.","[ARF, GOJ, NLN, AKS, ITA, AIW, CUO]",7,21,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[NLN, CUO, ARF, AKS, GOJ, NLN, AIW, AKS, NLN, ARF, GOJ, AIW, ITA, AKS, CUO, GOJ, ITA, ARF, AIW, CUO, ITA, NLN]",72
euler_path,"[(TXD, FTJ), (TXD, NXR), (FTJ, YPR), (FTJ, TNF), (FTJ, NXR), (FTJ, TXD), (NXR, TNF), (NXR, FTJ), (YPR, TXD), (TNF, FTJ)]","{TXD: [FTJ, NXR],
FTJ: [YPR, TNF, NXR, TXD],
NXR: [TNF, FTJ],
YPR: [TXD],
TNF: [FTJ]}","Node TXD is connected to nodes FTJ, NXR.
Node FTJ is connected to nodes YPR, TNF, NXR, TXD.
Node NXR is connected to nodes TNF, FTJ.
Node YPR is connected to node TXD.
Node TNF is connected to node FTJ.","[YPR, TNF, TXD, NXR, FTJ]",5,10,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[FTJ, YPR, TXD, FTJ, TNF, FTJ, NXR, FTJ, TXD, NXR, TNF]",73
euler_path,"[(MQR, WOX), (MQR, UYX), (MQR, ZGG), (MQR, KPO), (WOX, KPO), (WOX, NYQ), (WOX, EKC), (WOX, UYX), (WOX, ZGG), (UYX, EKC), (ZGG, KPO), (ZGG, EKC), (KPO, EKC), (KPO, NYQ)]","{MQR: [WOX, UYX, ZGG, KPO],
WOX: [MQR, KPO, NYQ, EKC, UYX, ZGG],
UYX: [MQR, WOX, EKC],
ZGG: [MQR, WOX, KPO, EKC],
KPO: [MQR, WOX, ZGG, EKC, NYQ],
NYQ: [WOX, KPO],
EKC: [WOX, UYX, KPO, ZGG]}","Node MQR is connected to nodes WOX, UYX, ZGG, KPO.
Node WOX is connected to nodes MQR, KPO, NYQ, EKC, UYX, ZGG.
Node UYX is connected to nodes MQR, WOX, EKC.
Node ZGG is connected to nodes MQR, WOX, KPO, EKC.
Node KPO is connected to nodes MQR, WOX, ZGG, EKC, NYQ.
Node NYQ is connected to nodes WOX, KPO.
Node EKC is connected to nodes WOX, UYX, KPO, ZGG.","[KPO, ZGG, NYQ, MQR, EKC, UYX, WOX]",7,14,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[UYX, MQR, ZGG, WOX, MQR, KPO, NYQ, WOX, UYX, EKC, KPO, WOX, EKC, ZGG, KPO]",74
euler_path,"[(CTQ, LYE), (CTQ, IDM), (LYE, IDM), (LYE, LCH), (IDM, WQJ), (IDM, LYE), (IDM, CTQ), (LCH, CTQ), (LCH, WQJ), (WQJ, LCH)]","{CTQ: [LYE, IDM],
LYE: [IDM, LCH],
IDM: [WQJ, LYE, CTQ],
LCH: [CTQ, WQJ],
WQJ: [LCH]}","Node CTQ is connected to nodes LYE, IDM.
Node LYE is connected to nodes IDM, LCH.
Node IDM is connected to nodes WQJ, LYE, CTQ.
Node LCH is connected to nodes CTQ, WQJ.
Node WQJ is connected to node LCH.","[LYE, CTQ, LCH, IDM, WQJ]",5,10,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[IDM, LYE, LCH, WQJ, LCH, CTQ, LYE, IDM, CTQ, IDM, WQJ]",75
euler_path,"[(TWA, HKQ), (TWA, IZC), (TWA, JHY), (TWA, IJM), (HKQ, IJM), (HKQ, NLB), (HKQ, JHY), (IZC, IJM), (JHY, IJM), (JHY, NLB), (JHY, AQV), (IJM, AQV), (IJM, NLB), (NLB, AQV)]","{TWA: [HKQ, IZC, JHY, IJM],
HKQ: [TWA, IJM, NLB, JHY],
IZC: [TWA, IJM],
JHY: [TWA, HKQ, IJM, NLB, AQV],
IJM: [TWA, HKQ, AQV, IZC, NLB, JHY],
NLB: [HKQ, IJM, JHY, AQV],
AQV: [IJM, NLB, JHY]}","Node TWA is connected to nodes HKQ, IZC, JHY, IJM.
Node HKQ is connected to nodes TWA, IJM, NLB, JHY.
Node IZC is connected to nodes TWA, IJM.
Node JHY is connected to nodes TWA, HKQ, IJM, NLB, AQV.
Node IJM is connected to nodes TWA, HKQ, AQV, IZC, NLB, JHY.
Node NLB is connected to nodes HKQ, IJM, JHY, AQV.
Node AQV is connected to nodes IJM, NLB, JHY.","[HKQ, IJM, NLB, TWA, JHY, IZC, AQV]",7,14,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[JHY, IJM, IZC, TWA, JHY, AQV, IJM, TWA, HKQ, IJM, NLB, JHY, HKQ, NLB, AQV]",76
euler_path,"[(ZWI, LET), (ZWI, XHG), (LET, UPM), (LET, XHG), (LET, MLT), (XHG, LET), (XHG, ZWI), (UPM, ZWI), (MLT, LET), (MLT, XHG)]","{ZWI: [LET, XHG],
LET: [UPM, XHG, MLT],
XHG: [LET, ZWI],
UPM: [ZWI],
MLT: [LET, XHG]}","Node ZWI is connected to nodes LET, XHG.
Node LET is connected to nodes UPM, XHG, MLT.
Node XHG is connected to nodes LET, ZWI.
Node UPM is connected to node ZWI.
Node MLT is connected to nodes LET, XHG.","[ZWI, LET, MLT, UPM, XHG]",5,10,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[MLT, LET, MLT, XHG, LET, UPM, ZWI, XHG, ZWI, LET, XHG]",77
euler_path,"[(YZE, VAF), (YZE, MYP), (VAF, MYP), (VAF, EJK), (MYP, VAF), (MYP, EJK), (MYP, QCL), (MYP, YZE), (EJK, MYP), (QCL, MYP)]","{YZE: [VAF, MYP],
VAF: [MYP, EJK],
MYP: [VAF, EJK, QCL, YZE],
EJK: [MYP],
QCL: [MYP]}","Node YZE is connected to nodes VAF, MYP.
Node VAF is connected to nodes MYP, EJK.
Node MYP is connected to nodes VAF, EJK, QCL, YZE.
Node EJK is connected to node MYP.
Node QCL is connected to node MYP.","[YZE, EJK, QCL, MYP, VAF]",5,10,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[YZE, MYP, VAF, MYP, QCL, MYP, YZE, VAF, EJK, MYP, EJK]",78
euler_path,"[(JAC, NVT), (JAC, NNP), (JAC, XYV), (JAC, DIB), (NVT, XYV), (NVT, NNP), (NVT, DIB), (NNP, XYV), (NNP, DIB), (XYV, DIB)]","{JAC: [NVT, NNP, XYV, DIB],
NVT: [JAC, XYV, NNP, DIB],
NNP: [JAC, NVT, XYV, DIB],
XYV: [JAC, NVT, DIB, NNP],
DIB: [JAC, NVT, XYV, NNP]}","Node JAC is connected to nodes NVT, NNP, XYV, DIB.
Node NVT is connected to nodes JAC, XYV, NNP, DIB.
Node NNP is connected to nodes JAC, NVT, XYV, DIB.
Node XYV is connected to nodes JAC, NVT, DIB, NNP.
Node DIB is connected to nodes JAC, NVT, XYV, NNP.","[XYV, NVT, JAC, DIB, NNP]",5,10,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[NVT, NNP, DIB, JAC, NNP, XYV, DIB, NVT, JAC, XYV, NVT]",79
euler_path,"[(GYN, IOI), (GYN, FCH), (GYN, DPD), (IOI, QAU), (IOI, FBE), (IOI, GYN), (FCH, DPD), (DPD, GYN), (DPD, IOI), (QAU, IOI), (QAU, DPD), (FBE, QAU)]","{GYN: [IOI, FCH, DPD],
IOI: [QAU, FBE, GYN],
FCH: [DPD],
DPD: [GYN, IOI],
QAU: [IOI, DPD],
FBE: [QAU]}","Node GYN is connected to nodes IOI, FCH, DPD.
Node IOI is connected to nodes QAU, FBE, GYN.
Node FCH is connected to node DPD.
Node DPD is connected to nodes GYN, IOI.
Node QAU is connected to nodes IOI, DPD.
Node FBE is connected to node QAU.","[FBE, IOI, FCH, GYN, QAU, DPD]",6,12,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[GYN, FCH, DPD, GYN, IOI, GYN, DPD, IOI, QAU, IOI, FBE, QAU, DPD]",80
euler_path,"[(EDL, IIR), (EDL, QJK), (EDL, DFJ), (IIR, DFJ), (IIR, EDL), (IIR, EAM), (QJK, DFJ), (QJK, IIR), (DFJ, IIR), (DFJ, EDL), (DFJ, BJE), (BJE, QJK)]","{EDL: [IIR, QJK, DFJ],
IIR: [DFJ, EDL, EAM],
QJK: [DFJ, IIR],
DFJ: [IIR, EDL, BJE],
EAM: [],
BJE: [QJK]}","Node EDL is connected to nodes IIR, QJK, DFJ.
Node IIR is connected to nodes DFJ, EDL, EAM.
Node QJK is connected to nodes DFJ, IIR.
Node DFJ is connected to nodes IIR, EDL, BJE.
Node BJE is connected to node QJK.","[BJE, DFJ, IIR, QJK, EDL, EAM]",6,12,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[EDL, IIR, DFJ, BJE, QJK, IIR, EDL, QJK, DFJ, EDL, DFJ, IIR, EAM]",81
euler_path,"[(PCE, AUX), (PCE, YOH), (PCE, ULW), (AUX, NVF), (AUX, PCE), (YOH, PCE), (YOH, ULW), (ULW, PCE), (ULW, NVF), (ULW, AUX), (NVF, TRQ), (TRQ, ULW)]","{PCE: [AUX, YOH, ULW],
AUX: [NVF, PCE],
YOH: [PCE, ULW],
ULW: [PCE, NVF, AUX],
NVF: [TRQ],
TRQ: [ULW]}","Node PCE is connected to nodes AUX, YOH, ULW.
Node AUX is connected to nodes NVF, PCE.
Node YOH is connected to nodes PCE, ULW.
Node ULW is connected to nodes PCE, NVF, AUX.
Node NVF is connected to node TRQ.
Node TRQ is connected to node ULW.","[NVF, YOH, ULW, AUX, TRQ, PCE]",6,12,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[YOH, ULW, PCE, AUX, PCE, YOH, PCE, ULW, AUX, NVF, TRQ, ULW, NVF]",82
euler_path,"[(YNQ, JLH), (YNQ, UVX), (YNQ, QDM), (YNQ, HWZ), (YNQ, CYO), (YNQ, LXG), (JLH, HWZ), (JLH, LXG), (JLH, CYO), (JLH, QDM), (JLH, UVX), (UVX, HWZ), (UVX, QDM), (UVX, LXG), (UVX, CYO), (QDM, HWZ), (QDM, LXG), (QDM, CYO), (HWZ, CYO), (HWZ, LXG), (CYO, LXG)]","{YNQ: [JLH, UVX, QDM, HWZ, CYO, LXG],
JLH: [YNQ, HWZ, LXG, CYO, QDM, UVX],
UVX: [YNQ, JLH, HWZ, QDM, LXG, CYO],
QDM: [YNQ, JLH, HWZ, UVX, LXG, CYO],
HWZ: [YNQ, JLH, CYO, LXG, UVX, QDM],
CYO: [YNQ, JLH, HWZ, UVX, QDM, LXG],
LXG: [YNQ, JLH, HWZ, UVX, QDM, CYO]}","Node YNQ is connected to nodes JLH, UVX, QDM, HWZ, CYO, LXG.
Node JLH is connected to nodes YNQ, HWZ, LXG, CYO, QDM, UVX.
Node UVX is connected to nodes YNQ, JLH, HWZ, QDM, LXG, CYO.
Node QDM is connected to nodes YNQ, JLH, HWZ, UVX, LXG, CYO.
Node HWZ is connected to nodes YNQ, JLH, CYO, LXG, UVX, QDM.
Node CYO is connected to nodes YNQ, JLH, HWZ, UVX, QDM, LXG.
Node LXG is connected to nodes YNQ, JLH, HWZ, UVX, QDM, CYO.","[HWZ, LXG, JLH, QDM, YNQ, UVX, CYO]",7,21,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[YNQ, UVX, HWZ, JLH, YNQ, CYO, QDM, HWZ, LXG, UVX, CYO, HWZ, YNQ, QDM, JLH, LXG, CYO, JLH, UVX, QDM, LXG, YNQ]",83
euler_path,"[(UZC, XEL), (UZC, HQZ), (XEL, UZC), (XEL, RDH), (HQZ, JAD), (HQZ, XEL), (HQZ, UZC), (RDH, HQZ), (RDH, JAD), (JAD, UZC), (JAD, SAM), (SAM, HQZ)]","{UZC: [XEL, HQZ],
XEL: [UZC, RDH],
HQZ: [JAD, XEL, UZC],
RDH: [HQZ, JAD],
JAD: [UZC, SAM],
SAM: [HQZ]}","Node UZC is connected to nodes XEL, HQZ.
Node XEL is connected to nodes UZC, RDH.
Node HQZ is connected to nodes JAD, XEL, UZC.
Node RDH is connected to nodes HQZ, JAD.
Node JAD is connected to nodes UZC, SAM.
Node SAM is connected to node HQZ.","[XEL, UZC, RDH, SAM, HQZ, JAD]",6,12,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[RDH, JAD, SAM, HQZ, UZC, XEL, RDH, HQZ, XEL, UZC, HQZ, JAD, UZC]",84
euler_path,"[(XSM, YIK), (XSM, DIT), (XSM, MYA), (YIK, YZX), (YIK, MYX), (YIK, DIT), (YIK, MYA), (DIT, YZX), (DIT, MYX)]","{XSM: [YIK, DIT, MYA],
YIK: [XSM, YZX, MYX, DIT, MYA],
DIT: [XSM, YIK, YZX, MYX],
MYA: [XSM, YIK],
YZX: [YIK, DIT],
MYX: [YIK, DIT]}","Node XSM is connected to nodes YIK, DIT, MYA.
Node YIK is connected to nodes XSM, YZX, MYX, DIT, MYA.
Node DIT is connected to nodes XSM, YIK, YZX, MYX.
Node MYA is connected to nodes XSM, YIK.
Node YZX is connected to nodes YIK, DIT.
Node MYX is connected to nodes YIK, DIT.","[YZX, MYX, YIK, XSM, MYA, DIT]",6,9,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[XSM, YIK, YZX, DIT, YIK, MYA, XSM, DIT, MYX, YIK]",85
euler_path,"[(UJQ, OXB), (UJQ, EYL), (OXB, EYL), (OXB, TJQ), (OXB, JIE), (EYL, OXB), (EYL, JIE), (TJQ, UJQ), (TJQ, OXB), (JIE, UJQ)]","{UJQ: [OXB, EYL],
OXB: [EYL, TJQ, JIE],
EYL: [OXB, JIE],
TJQ: [UJQ, OXB],
JIE: [UJQ]}","Node UJQ is connected to nodes OXB, EYL.
Node OXB is connected to nodes EYL, TJQ, JIE.
Node EYL is connected to nodes OXB, JIE.
Node TJQ is connected to nodes UJQ, OXB.
Node JIE is connected to node UJQ.","[EYL, UJQ, TJQ, OXB, JIE]",5,10,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[TJQ, UJQ, EYL, OXB, TJQ, OXB, EYL, JIE, UJQ, OXB, JIE]",86
euler_path,"[(IEW, XPK), (IEW, JWO), (XPK, JWO), (XPK, ATS), (XPK, IEW), (XPK, JXN), (JWO, XPK), (JWO, OYO), (ATS, OYO), (JXN, XPK), (JXN, IEW), (OYO, XPK)]","{IEW: [XPK, JWO],
XPK: [JWO, ATS, IEW, JXN],
JWO: [XPK, OYO],
ATS: [OYO],
JXN: [XPK, IEW],
OYO: [XPK]}","Node IEW is connected to nodes XPK, JWO.
Node XPK is connected to nodes JWO, ATS, IEW, JXN.
Node JWO is connected to nodes XPK, OYO.
Node ATS is connected to node OYO.
Node JXN is connected to nodes XPK, IEW.
Node OYO is connected to node XPK.","[JXN, JWO, IEW, ATS, XPK, OYO]",6,12,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[JXN, IEW, JWO, XPK, ATS, OYO, XPK, JXN, XPK, IEW, XPK, JWO, OYO]",87
euler_path,"[(OQQ, ZAV), (OQQ, OAE), (OQQ, ZKK), (OQQ, HRG), (OQQ, FYG), (OQQ, ZVJ), (ZAV, HRG), (ZAV, FYG), (ZAV, OAE), (ZAV, ZKK), (ZAV, ZVJ), (OAE, ZKK), (OAE, ZVJ), (OAE, HRG), (OAE, FYG), (ZKK, ZVJ), (ZKK, FYG), (ZKK, HRG), (HRG, ZVJ), (HRG, FYG), (FYG, ZVJ)]","{OQQ: [ZAV, OAE, ZKK, HRG, FYG, ZVJ],
ZAV: [OQQ, HRG, FYG, OAE, ZKK, ZVJ],
OAE: [OQQ, ZAV, ZKK, ZVJ, HRG, FYG],
ZKK: [OQQ, ZAV, ZVJ, FYG, HRG, OAE],
HRG: [OQQ, ZAV, ZKK, ZVJ, OAE, FYG],
FYG: [OQQ, ZAV, ZKK, ZVJ, HRG, OAE],
ZVJ: [OQQ, ZAV, ZKK, HRG, OAE, FYG]}","Node OQQ is connected to nodes ZAV, OAE, ZKK, HRG, FYG, ZVJ.
Node ZAV is connected to nodes OQQ, HRG, FYG, OAE, ZKK, ZVJ.
Node OAE is connected to nodes OQQ, ZAV, ZKK, ZVJ, HRG, FYG.
Node ZKK is connected to nodes OQQ, ZAV, ZVJ, FYG, HRG, OAE.
Node HRG is connected to nodes OQQ, ZAV, ZKK, ZVJ, OAE, FYG.
Node FYG is connected to nodes OQQ, ZAV, ZKK, ZVJ, HRG, OAE.
Node ZVJ is connected to nodes OQQ, ZAV, ZKK, HRG, OAE, FYG.","[ZAV, FYG, OAE, ZKK, ZVJ, HRG, OQQ]",7,21,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[OQQ, HRG, OAE, FYG, HRG, ZAV, ZKK, ZVJ, ZAV, OQQ, FYG, ZAV, OAE, ZVJ, HRG, ZKK, FYG, ZVJ, OQQ, OAE, ZKK, OQQ]",88
euler_path,"[(JQT, XFA), (JQT, UTN), (XFA, PHY), (XFA, UTN), (UTN, JYJ), (UTN, JQT), (PHY, IOT), (PHY, JYJ), (JYJ, PHY), (JYJ, JQT), (JYJ, XFA), (IOT, JYJ)]","{JQT: [XFA, UTN],
XFA: [PHY, UTN],
UTN: [JYJ, JQT],
PHY: [IOT, JYJ],
JYJ: [PHY, JQT, XFA],
IOT: [JYJ]}","Node JQT is connected to nodes XFA, UTN.
Node XFA is connected to nodes PHY, UTN.
Node UTN is connected to nodes JYJ, JQT.
Node PHY is connected to nodes IOT, JYJ.
Node JYJ is connected to nodes PHY, JQT, XFA.
Node IOT is connected to node JYJ.","[UTN, JQT, JYJ, XFA, IOT, PHY]",6,12,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[JYJ, JQT, UTN, JQT, XFA, PHY, JYJ, XFA, UTN, JYJ, PHY, IOT, JYJ]",89
euler_path,"[(PXQ, CSG), (PXQ, EMS), (PXQ, TGC), (PXQ, YBR), (CSG, YYA), (CSG, YBR), (CSG, TGC), (CSG, EMS), (CSG, YHK), (EMS, YYA), (EMS, YHK), (TGC, YHK), (TGC, YBR), (YBR, YHK)]","{PXQ: [CSG, EMS, TGC, YBR],
CSG: [PXQ, YYA, YBR, TGC, EMS, YHK],
EMS: [PXQ, CSG, YYA, YHK],
TGC: [PXQ, CSG, YHK, YBR],
YBR: [PXQ, CSG, TGC, YHK],
YYA: [CSG, EMS],
YHK: [CSG, EMS, TGC, YBR]}","Node PXQ is connected to nodes CSG, EMS, TGC, YBR.
Node CSG is connected to nodes PXQ, YYA, YBR, TGC, EMS, YHK.
Node EMS is connected to nodes PXQ, CSG, YYA, YHK.
Node TGC is connected to nodes PXQ, CSG, YHK, YBR.
Node YBR is connected to nodes PXQ, CSG, TGC, YHK.
Node YYA is connected to nodes CSG, EMS.
Node YHK is connected to nodes CSG, EMS, TGC, YBR.","[YYA, EMS, TGC, PXQ, CSG, YHK, YBR]",7,14,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[PXQ, YBR, CSG, YHK, EMS, YYA, CSG, EMS, PXQ, TGC, YHK, YBR, TGC, CSG, PXQ]",90
