task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,id
hamiltonian_path,"[(AYD, DOL), (DOL, BMO), (BMO, AYD), (BMO, ARZ), (BMO, ISY), (ARZ, AYD), (ARZ, DOL), (ARZ, ISY)]","{AYD: [DOL],
DOL: [BMO],
BMO: [AYD, ARZ, ISY],
ARZ: [AYD, DOL, ISY],
ISY: []}","Node AYD is connected to node DOL.
Node DOL is connected to node BMO.
Node BMO is connected to nodes AYD, ARZ, ISY.
Node ARZ is connected to nodes AYD, DOL, ISY.","[ARZ, BMO, DOL, ISY, AYD]",5,8,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[AYD, DOL, BMO, ARZ, ISY]",70
hamiltonian_path,"[(BXG, DTZ), (BXG, ZCB), (DTZ, QTS), (DTZ, TOY), (ZCB, FAW), (QTS, TOY), (QTS, FAW)]","{BXG: [DTZ, ZCB],
DTZ: [BXG, QTS, TOY],
ZCB: [BXG, FAW],
QTS: [DTZ, TOY, FAW],
TOY: [DTZ, QTS],
FAW: [QTS, ZCB]}","Node BXG is connected to nodes DTZ, ZCB.
Node DTZ is connected to nodes BXG, QTS, TOY.
Node ZCB is connected to nodes BXG, FAW.
Node QTS is connected to nodes DTZ, TOY, FAW.
Node TOY is connected to nodes DTZ, QTS.
Node FAW is connected to nodes QTS, ZCB.","[QTS, BXG, ZCB, FAW, TOY, DTZ]",6,7,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[FAW, ZCB, BXG, DTZ, TOY, QTS]",71
hamiltonian_path,"[(OWW, IKM), (IKM, UNA), (UNA, IKM), (OUI, UPT), (OUI, UNA), (UPT, UWH), (UWH, FMC), (FMC, OWW)]","{OWW: [IKM],
IKM: [UNA],
UNA: [IKM],
OUI: [UPT, UNA],
UPT: [UWH],
UWH: [FMC],
FMC: [OWW]}","Node OWW is connected to node IKM.
Node IKM is connected to node UNA.
Node UNA is connected to node IKM.
Node OUI is connected to nodes UPT, UNA.
Node UPT is connected to node UWH.
Node UWH is connected to node FMC.
Node FMC is connected to node OWW.","[UNA, OWW, UPT, UWH, OUI, FMC, IKM]",7,8,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[OUI, UPT, UWH, FMC, OWW, IKM, UNA]",72
hamiltonian_path,"[(GQO, AGS), (GQO, MUZ), (AGS, OUZ), (MUZ, OZW), (OUZ, OZW), (OUZ, AGS), (OZW, GQO)]","{GQO: [AGS, MUZ],
AGS: [OUZ],
MUZ: [OZW],
OUZ: [OZW, AGS],
OZW: [GQO]}","Node GQO is connected to nodes AGS, MUZ.
Node AGS is connected to node OUZ.
Node MUZ is connected to node OZW.
Node OUZ is connected to nodes OZW, AGS.
Node OZW is connected to node GQO.","[MUZ, GQO, AGS, OZW, OUZ]",5,7,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[AGS, OUZ, OZW, GQO, MUZ]",73
hamiltonian_path,"[(JCJ, RGD), (JCJ, HRR), (HRR, UED), (UED, HTC)]","{JCJ: [RGD, HRR],
RGD: [JCJ],
HRR: [JCJ, UED],
UED: [HRR, HTC],
HTC: [UED]}","Node JCJ is connected to nodes RGD, HRR.
Node RGD is connected to node JCJ.
Node HRR is connected to nodes JCJ, UED.
Node UED is connected to nodes HRR, HTC.
Node HTC is connected to node UED.","[HRR, JCJ, UED, RGD, HTC]",5,4,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[HTC, UED, HRR, JCJ, RGD]",74
hamiltonian_path,"[(JAM, ABX), (JAM, SRV), (ABX, QJE), (ABX, SRV), (ABX, YFD), (SRV, BYI), (QJE, SRV), (QJE, DVW), (QJE, ABX), (QJE, BYI), (YFD, ABX), (DVW, JAM), (DVW, BYI), (BYI, YFD)]","{JAM: [ABX, SRV],
ABX: [QJE, SRV, YFD],
SRV: [BYI],
QJE: [SRV, DVW, ABX, BYI],
YFD: [ABX],
DVW: [JAM, BYI],
BYI: [YFD]}","Node JAM is connected to nodes ABX, SRV.
Node ABX is connected to nodes QJE, SRV, YFD.
Node SRV is connected to node BYI.
Node QJE is connected to nodes SRV, DVW, ABX, BYI.
Node YFD is connected to node ABX.
Node DVW is connected to nodes JAM, BYI.
Node BYI is connected to node YFD.","[QJE, ABX, YFD, DVW, SRV, JAM, BYI]",7,14,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[BYI, YFD, ABX, QJE, DVW, JAM, SRV]",75
hamiltonian_path,"[(UXB, MRH), (UXB, VFN), (MRH, RIW), (MRH, VFN), (VFN, HGT), (VFN, YIS), (VFN, RIW), (VFN, MRH), (RIW, YIS), (RIW, UXB), (YMQ, RIW), (YMQ, UXB), (YMQ, YIS), (YIS, UXB), (YIS, MRH), (HGT, UXB), (HGT, YIS), (HGT, RIW)]","{UXB: [MRH, VFN],
MRH: [RIW, VFN],
VFN: [HGT, YIS, RIW, MRH],
RIW: [YIS, UXB],
YMQ: [RIW, UXB, YIS],
YIS: [UXB, MRH],
HGT: [UXB, YIS, RIW]}","Node UXB is connected to nodes MRH, VFN.
Node MRH is connected to nodes RIW, VFN.
Node VFN is connected to nodes HGT, YIS, RIW, MRH.
Node RIW is connected to nodes YIS, UXB.
Node YMQ is connected to nodes RIW, UXB, YIS.
Node YIS is connected to nodes UXB, MRH.
Node HGT is connected to nodes UXB, YIS, RIW.","[YIS, HGT, VFN, MRH, RIW, YMQ, UXB]",7,18,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[YMQ, YIS, MRH, VFN, HGT, RIW, UXB]",76
hamiltonian_path,"[(UKJ, QTK), (UKJ, QBD), (UKJ, FFD), (QTK, FFD), (QTK, VGP), (QBD, VGP), (QBD, FFD), (QBD, RIK), (RIK, TAH)]","{UKJ: [QTK, QBD, FFD],
QTK: [UKJ, FFD, VGP],
QBD: [UKJ, VGP, FFD, RIK],
FFD: [UKJ, QTK, QBD],
VGP: [QTK, QBD],
RIK: [QBD, TAH],
TAH: [RIK]}","Node UKJ is connected to nodes QTK, QBD, FFD.
Node QTK is connected to nodes UKJ, FFD, VGP.
Node QBD is connected to nodes UKJ, VGP, FFD, RIK.
Node FFD is connected to nodes UKJ, QTK, QBD.
Node VGP is connected to nodes QTK, QBD.
Node RIK is connected to nodes QBD, TAH.
Node TAH is connected to node RIK.","[TAH, RIK, VGP, QTK, FFD, UKJ, QBD]",7,9,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[UKJ, FFD, QTK, VGP, QBD, RIK, TAH]",77
hamiltonian_path,"[(WZC, ZFN), (ZFN, KWW), (KWW, COZ), (KWW, ZFN), (COZ, WZC), (COZ, ZFN), (PJR, ZFN), (PJR, COZ)]","{WZC: [ZFN],
ZFN: [KWW],
KWW: [COZ, ZFN],
COZ: [WZC, ZFN],
PJR: [ZFN, COZ]}","Node WZC is connected to node ZFN.
Node ZFN is connected to node KWW.
Node KWW is connected to nodes COZ, ZFN.
Node COZ is connected to nodes WZC, ZFN.
Node PJR is connected to nodes ZFN, COZ.","[WZC, COZ, PJR, ZFN, KWW]",5,8,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[PJR, ZFN, KWW, COZ, WZC]",78
hamiltonian_path,"[(DQL, WIR), (DQL, OSE), (WIR, QUH), (OSE, VGQ), (QUH, NFF)]","{DQL: [WIR, OSE],
WIR: [DQL, QUH],
OSE: [DQL, VGQ],
QUH: [WIR, NFF],
NFF: [QUH],
VGQ: [OSE]}","Node DQL is connected to nodes WIR, OSE.
Node WIR is connected to nodes DQL, QUH.
Node OSE is connected to nodes DQL, VGQ.
Node QUH is connected to nodes WIR, NFF.
Node NFF is connected to node QUH.
Node VGQ is connected to node OSE.","[NFF, WIR, QUH, OSE, VGQ, DQL]",6,5,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[VGQ, OSE, DQL, WIR, QUH, NFF]",79
hamiltonian_path,"[(AXI, FBK), (AXI, QDL), (FBK, AXI), (FBK, QCE), (QCE, QDL), (QCE, FBK), (QCE, ISV), (ISV, FBK), (NBS, AXI), (NBS, QCE), (NBS, FBK), (NBS, DPC), (DPC, NBS)]","{AXI: [FBK, QDL],
FBK: [AXI, QCE],
QDL: [],
QCE: [QDL, FBK, ISV],
ISV: [FBK],
NBS: [AXI, QCE, FBK, DPC],
DPC: [NBS]}","Node AXI is connected to nodes FBK, QDL.
Node FBK is connected to nodes AXI, QCE.
Node QCE is connected to nodes QDL, FBK, ISV.
Node ISV is connected to node FBK.
Node NBS is connected to nodes AXI, QCE, FBK, DPC.
Node DPC is connected to node NBS.","[AXI, DPC, QDL, FBK, ISV, NBS, QCE]",7,13,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[DPC, NBS, QCE, ISV, FBK, AXI, QDL]",80
hamiltonian_path,"[(CBY, FKQ), (CBY, YNH), (CBY, WWG), (FKQ, SEB), (FKQ, YNH), (YNH, SEB), (WWG, SEB)]","{CBY: [FKQ, YNH, WWG],
FKQ: [CBY, SEB, YNH],
YNH: [CBY, FKQ, SEB],
WWG: [CBY, SEB],
SEB: [FKQ, WWG, YNH]}","Node CBY is connected to nodes FKQ, YNH, WWG.
Node FKQ is connected to nodes CBY, SEB, YNH.
Node YNH is connected to nodes CBY, FKQ, SEB.
Node WWG is connected to nodes CBY, SEB.
Node SEB is connected to nodes FKQ, WWG, YNH.","[SEB, WWG, FKQ, YNH, CBY]",5,7,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[CBY, FKQ, YNH, SEB, WWG]",81
hamiltonian_path,"[(LKE, KAP), (KAP, EOX), (KAP, LKE), (EOX, VDK), (TXH, LKE)]","{LKE: [KAP],
KAP: [EOX, LKE],
EOX: [VDK],
TXH: [LKE],
VDK: []}","Node LKE is connected to node KAP.
Node KAP is connected to nodes EOX, LKE.
Node EOX is connected to node VDK.
Node TXH is connected to node LKE.","[TXH, EOX, LKE, VDK, KAP]",5,5,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[TXH, LKE, KAP, EOX, VDK]",82
hamiltonian_path,"[(RDX, MFE), (RDX, UVO), (RDX, ILP), (MFE, UVO), (UVO, SRC), (UVO, ILP)]","{RDX: [MFE, UVO, ILP],
MFE: [RDX, UVO],
UVO: [RDX, MFE, SRC, ILP],
ILP: [RDX, UVO],
SRC: [UVO]}","Node RDX is connected to nodes MFE, UVO, ILP.
Node MFE is connected to nodes RDX, UVO.
Node UVO is connected to nodes RDX, MFE, SRC, ILP.
Node ILP is connected to nodes RDX, UVO.
Node SRC is connected to node UVO.","[SRC, UVO, ILP, MFE, RDX]",5,6,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[ILP, RDX, MFE, UVO, SRC]",83
hamiltonian_path,"[(MWV, WJL), (MWV, DPO), (MWV, NRI), (MWV, WXF), (WJL, MWV), (WJL, NRI), (DPO, WJL), (DPO, ONB), (DPO, RLH), (NRI, DPO), (NRI, MWV), (WXF, MWV), (WXF, NRI), (ONB, WJL), (ONB, NRI), (RLH, WXF), (RLH, ONB)]","{MWV: [WJL, DPO, NRI, WXF],
WJL: [MWV, NRI],
DPO: [WJL, ONB, RLH],
NRI: [DPO, MWV],
WXF: [MWV, NRI],
ONB: [WJL, NRI],
RLH: [WXF, ONB]}","Node MWV is connected to nodes WJL, DPO, NRI, WXF.
Node WJL is connected to nodes MWV, NRI.
Node DPO is connected to nodes WJL, ONB, RLH.
Node NRI is connected to nodes DPO, MWV.
Node WXF is connected to nodes MWV, NRI.
Node ONB is connected to nodes WJL, NRI.
Node RLH is connected to nodes WXF, ONB.","[DPO, WJL, WXF, ONB, MWV, NRI, RLH]",7,17,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[ONB, WJL, NRI, DPO, RLH, WXF, MWV]",84
hamiltonian_path,"[(GWF, GHV), (GWF, HJW), (GWF, GEY), (GWF, PAJ), (GHV, HJW), (GHV, GWF), (GHV, PAJ), (HJW, VOX), (GEY, GWF), (GEY, VOX), (GEY, GHV), (GEY, YMZ), (PAJ, GHV), (PAJ, GWF), (VOX, GWF), (VOX, GHV), (VOX, PAJ), (VOX, HJW), (YMZ, GWF), (YMZ, PAJ), (YMZ, VOX)]","{GWF: [GHV, HJW, GEY, PAJ],
GHV: [HJW, GWF, PAJ],
HJW: [VOX],
GEY: [GWF, VOX, GHV, YMZ],
PAJ: [GHV, GWF],
VOX: [GWF, GHV, PAJ, HJW],
YMZ: [GWF, PAJ, VOX]}","Node GWF is connected to nodes GHV, HJW, GEY, PAJ.
Node GHV is connected to nodes HJW, GWF, PAJ.
Node HJW is connected to node VOX.
Node GEY is connected to nodes GWF, VOX, GHV, YMZ.
Node PAJ is connected to nodes GHV, GWF.
Node VOX is connected to nodes GWF, GHV, PAJ, HJW.
Node YMZ is connected to nodes GWF, PAJ, VOX.","[PAJ, YMZ, GWF, GEY, HJW, GHV, VOX]",7,21,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[GEY, YMZ, PAJ, GWF, GHV, HJW, VOX]",85
hamiltonian_path,"[(GSW, NZX), (GSW, MBA), (GSW, FWN), (GSW, BVR), (GSW, MIL), (NZX, BVR), (NZX, MIL), (MBA, MIL), (MBA, PWL), (FWN, PWL), (BVR, MIL)]","{GSW: [NZX, MBA, FWN, BVR, MIL],
NZX: [GSW, BVR, MIL],
MBA: [GSW, MIL, PWL],
FWN: [GSW, PWL],
BVR: [GSW, NZX, MIL],
MIL: [GSW, NZX, BVR, MBA],
PWL: [MBA, FWN]}","Node GSW is connected to nodes NZX, MBA, FWN, BVR, MIL.
Node NZX is connected to nodes GSW, BVR, MIL.
Node MBA is connected to nodes GSW, MIL, PWL.
Node FWN is connected to nodes GSW, PWL.
Node BVR is connected to nodes GSW, NZX, MIL.
Node MIL is connected to nodes GSW, NZX, BVR, MBA.
Node PWL is connected to nodes MBA, FWN.","[FWN, MBA, GSW, PWL, NZX, BVR, MIL]",7,11,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[FWN, PWL, MBA, MIL, GSW, BVR, NZX]",86
hamiltonian_path,"[(KXB, FQK), (KXB, OSC), (KXB, SYK), (FQK, OSC), (FQK, JJD), (FQK, ECS), (OSC, JJD)]","{KXB: [FQK, OSC, SYK],
FQK: [KXB, OSC, JJD, ECS],
OSC: [KXB, FQK, JJD],
SYK: [KXB],
JJD: [FQK, OSC],
ECS: [FQK]}","Node KXB is connected to nodes FQK, OSC, SYK.
Node FQK is connected to nodes KXB, OSC, JJD, ECS.
Node OSC is connected to nodes KXB, FQK, JJD.
Node SYK is connected to node KXB.
Node JJD is connected to nodes FQK, OSC.
Node ECS is connected to node FQK.","[SYK, ECS, OSC, JJD, KXB, FQK]",6,7,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[SYK, KXB, OSC, JJD, FQK, ECS]",87
hamiltonian_path,"[(KIB, CKP), (KIB, RXV), (KIB, ZXW), (CKP, HVO), (RXV, HVO)]","{KIB: [CKP, RXV, ZXW],
CKP: [KIB, HVO],
RXV: [KIB, HVO],
ZXW: [KIB],
HVO: [CKP, RXV]}","Node KIB is connected to nodes CKP, RXV, ZXW.
Node CKP is connected to nodes KIB, HVO.
Node RXV is connected to nodes KIB, HVO.
Node ZXW is connected to node KIB.
Node HVO is connected to nodes CKP, RXV.","[ZXW, HVO, CKP, KIB, RXV]",5,5,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[ZXW, KIB, CKP, HVO, RXV]",88
hamiltonian_path,"[(VWC, EWG), (VWC, RML), (VWC, NHC), (EWG, NHC), (EWG, AGA), (RML, ADV), (NHC, AGA)]","{VWC: [EWG, RML, NHC],
EWG: [VWC, NHC, AGA],
RML: [VWC, ADV],
NHC: [VWC, EWG, AGA],
AGA: [EWG, NHC],
ADV: [RML]}","Node VWC is connected to nodes EWG, RML, NHC.
Node EWG is connected to nodes VWC, NHC, AGA.
Node RML is connected to nodes VWC, ADV.
Node NHC is connected to nodes VWC, EWG, AGA.
Node AGA is connected to nodes EWG, NHC.
Node ADV is connected to node RML.","[ADV, NHC, RML, EWG, AGA, VWC]",6,7,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[ADV, RML, VWC, NHC, AGA, EWG]",89
hamiltonian_path,"[(XNF, TON), (XNF, POH), (TON, TVX), (POH, ATP), (POH, TVX), (ATP, XNF), (SLB, POH), (SLB, TON)]","{XNF: [TON, POH],
TON: [TVX],
POH: [ATP, TVX],
TVX: [],
ATP: [XNF],
SLB: [POH, TON]}","Node XNF is connected to nodes TON, POH.
Node TON is connected to node TVX.
Node POH is connected to nodes ATP, TVX.
Node ATP is connected to node XNF.
Node SLB is connected to nodes POH, TON.","[TVX, ATP, POH, TON, SLB, XNF]",6,8,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[SLB, POH, ATP, XNF, TON, TVX]",90
hamiltonian_path,"[(NQS, FDV), (FDV, XIH), (XIH, WYB), (XIH, HYQ), (XIH, FDV), (WYB, HYQ)]","{NQS: [FDV],
FDV: [XIH],
XIH: [WYB, HYQ, FDV],
WYB: [HYQ],
HYQ: []}","Node NQS is connected to node FDV.
Node FDV is connected to node XIH.
Node XIH is connected to nodes WYB, HYQ, FDV.
Node WYB is connected to node HYQ.","[WYB, NQS, FDV, XIH, HYQ]",5,6,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[NQS, FDV, XIH, WYB, HYQ]",91
hamiltonian_path,"[(XZM, UPK), (XZM, UII), (UII, NMQ), (NMQ, DYI), (DYI, RCB)]","{XZM: [UPK, UII],
UPK: [XZM],
UII: [XZM, NMQ],
NMQ: [UII, DYI],
DYI: [NMQ, RCB],
RCB: [DYI]}","Node XZM is connected to nodes UPK, UII.
Node UPK is connected to node XZM.
Node UII is connected to nodes XZM, NMQ.
Node NMQ is connected to nodes UII, DYI.
Node DYI is connected to nodes NMQ, RCB.
Node RCB is connected to node DYI.","[NMQ, XZM, UII, UPK, DYI, RCB]",6,5,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[RCB, DYI, NMQ, UII, XZM, UPK]",92
hamiltonian_path,"[(QAR, LAL), (QAR, FYP), (LAL, NXY), (FYP, NXY), (FYP, EWT), (FYP, QNL), (NXY, EWT), (EWT, QNL)]","{QAR: [LAL, FYP],
LAL: [QAR, NXY],
FYP: [QAR, NXY, EWT, QNL],
NXY: [LAL, FYP, EWT],
EWT: [NXY, FYP, QNL],
QNL: [FYP, EWT]}","Node QAR is connected to nodes LAL, FYP.
Node LAL is connected to nodes QAR, NXY.
Node FYP is connected to nodes QAR, NXY, EWT, QNL.
Node NXY is connected to nodes LAL, FYP, EWT.
Node EWT is connected to nodes NXY, FYP, QNL.
Node QNL is connected to nodes FYP, EWT.","[QAR, EWT, QNL, NXY, FYP, LAL]",6,8,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[QNL, FYP, QAR, LAL, NXY, EWT]",93
hamiltonian_path,"[(RRN, CNT), (RRN, KPY), (KPY, EAG), (EAG, ZJD), (EAG, CNT), (ZJD, KPY), (ZJD, RRN), (YEN, ZJD), (YEN, KPY)]","{RRN: [CNT, KPY],
CNT: [],
KPY: [EAG],
EAG: [ZJD, CNT],
ZJD: [KPY, RRN],
YEN: [ZJD, KPY]}","Node RRN is connected to nodes CNT, KPY.
Node KPY is connected to node EAG.
Node EAG is connected to nodes ZJD, CNT.
Node ZJD is connected to nodes KPY, RRN.
Node YEN is connected to nodes ZJD, KPY.","[RRN, ZJD, EAG, YEN, CNT, KPY]",6,9,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[YEN, ZJD, RRN, KPY, EAG, CNT]",94
hamiltonian_path,"[(NWA, LVO), (NWA, DOT), (LVO, YZD), (DOT, NWO), (DOT, YZD), (DOT, LVO), (YZD, NWO), (YZD, LVO), (NWO, NWA), (NWO, DOT), (NWO, LVO)]","{NWA: [LVO, DOT],
LVO: [YZD],
DOT: [NWO, YZD, LVO],
YZD: [NWO, LVO],
NWO: [NWA, DOT, LVO]}","Node NWA is connected to nodes LVO, DOT.
Node LVO is connected to node YZD.
Node DOT is connected to nodes NWO, YZD, LVO.
Node YZD is connected to nodes NWO, LVO.
Node NWO is connected to nodes NWA, DOT, LVO.","[LVO, YZD, NWO, DOT, NWA]",5,11,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[NWA, DOT, NWO, LVO, YZD]",95
hamiltonian_path,"[(KDL, SJF), (KDL, YHJ), (YHJ, YSQ), (YSQ, WHY), (YSQ, KDL), (WHY, KDL), (YUO, KNF), (YUO, KDL), (KNF, YHJ)]","{KDL: [SJF, YHJ],
SJF: [],
YHJ: [YSQ],
YSQ: [WHY, KDL],
WHY: [KDL],
YUO: [KNF, KDL],
KNF: [YHJ]}","Node KDL is connected to nodes SJF, YHJ.
Node YHJ is connected to node YSQ.
Node YSQ is connected to nodes WHY, KDL.
Node WHY is connected to node KDL.
Node YUO is connected to nodes KNF, KDL.
Node KNF is connected to node YHJ.","[SJF, KDL, WHY, KNF, YHJ, YUO, YSQ]",7,9,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[YUO, KNF, YHJ, YSQ, WHY, KDL, SJF]",96
hamiltonian_path,"[(PZY, USS), (PZY, KDL), (USS, RIX), (KDL, HPV), (KDL, RIX), (HPV, KYA)]","{PZY: [USS, KDL],
USS: [PZY, RIX],
KDL: [PZY, HPV, RIX],
RIX: [USS, KDL],
HPV: [KDL, KYA],
KYA: [HPV]}","Node PZY is connected to nodes USS, KDL.
Node USS is connected to nodes PZY, RIX.
Node KDL is connected to nodes PZY, HPV, RIX.
Node RIX is connected to nodes USS, KDL.
Node HPV is connected to nodes KDL, KYA.
Node KYA is connected to node HPV.","[KDL, RIX, USS, HPV, PZY, KYA]",6,6,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[PZY, USS, RIX, KDL, HPV, KYA]",97
hamiltonian_path,"[(RRI, CVQ), (RRI, QNR), (RRI, MZI), (RRI, SAM), (RRI, FMS), (CVQ, MZI), (CVQ, MOJ), (QNR, MZI), (MZI, FMS), (MZI, MOJ), (SAM, FMS), (SAM, MOJ), (FMS, MOJ)]","{RRI: [CVQ, QNR, MZI, SAM, FMS],
CVQ: [RRI, MZI, MOJ],
QNR: [RRI, MZI],
MZI: [RRI, CVQ, QNR, FMS, MOJ],
SAM: [RRI, FMS, MOJ],
FMS: [RRI, MOJ, MZI, SAM],
MOJ: [CVQ, FMS, MZI, SAM]}","Node RRI is connected to nodes CVQ, QNR, MZI, SAM, FMS.
Node CVQ is connected to nodes RRI, MZI, MOJ.
Node QNR is connected to nodes RRI, MZI.
Node MZI is connected to nodes RRI, CVQ, QNR, FMS, MOJ.
Node SAM is connected to nodes RRI, FMS, MOJ.
Node FMS is connected to nodes RRI, MOJ, MZI, SAM.
Node MOJ is connected to nodes CVQ, FMS, MZI, SAM.","[MZI, SAM, MOJ, RRI, QNR, CVQ, FMS]",7,13,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[FMS, MOJ, SAM, RRI, QNR, MZI, CVQ]",98
hamiltonian_path,"[(STL, MMR), (STL, AGW), (MMR, GFO), (AGW, EFP), (GFO, STL), (GFO, AGW), (EFP, STL), (EFP, FER), (EFP, AGW), (FER, GFO), (SRW, MMR), (SRW, STL), (SRW, GFO)]","{STL: [MMR, AGW],
MMR: [GFO],
AGW: [EFP],
GFO: [STL, AGW],
EFP: [STL, FER, AGW],
FER: [GFO],
SRW: [MMR, STL, GFO]}","Node STL is connected to nodes MMR, AGW.
Node MMR is connected to node GFO.
Node AGW is connected to node EFP.
Node GFO is connected to nodes STL, AGW.
Node EFP is connected to nodes STL, FER, AGW.
Node FER is connected to node GFO.
Node SRW is connected to nodes MMR, STL, GFO.","[AGW, MMR, SRW, STL, EFP, GFO, FER]",7,13,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[SRW, MMR, GFO, STL, AGW, EFP, FER]",99
hamiltonian_path,"[(VGM, TUU), (VGM, MQJ), (TUU, WDB), (TUU, MQJ), (TUU, CIG), (MQJ, CIG), (MQJ, ZLP), (WDB, ZLP)]","{VGM: [TUU, MQJ],
TUU: [VGM, WDB, MQJ, CIG],
MQJ: [VGM, TUU, CIG, ZLP],
WDB: [TUU, ZLP],
CIG: [TUU, MQJ],
ZLP: [MQJ, WDB]}","Node VGM is connected to nodes TUU, MQJ.
Node TUU is connected to nodes VGM, WDB, MQJ, CIG.
Node MQJ is connected to nodes VGM, TUU, CIG, ZLP.
Node WDB is connected to nodes TUU, ZLP.
Node CIG is connected to nodes TUU, MQJ.
Node ZLP is connected to nodes MQJ, WDB.","[VGM, WDB, TUU, CIG, ZLP, MQJ]",6,8,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[WDB, ZLP, MQJ, VGM, TUU, CIG]",100
